,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
1,002343.SZ,20190830,20190830,20190630,1,1,0.18,0.18,826967949.41,826967949.41,,,,,,,,,,,,,,,,-4473.42,-4473.42,,738258998.51,669322729.66,,,2194148.45,41415374.72,27991404.97,14828212.81,,,,,,,,,,,,90967199.77,879173.28,21408.28,,91824964.77,11618809.6,80206155.17,84992604.17,-4786449.0,-34505.19,80171649.98,84958098.98,-4786449.0,86367688.14,90452543.17,,,
0,002344.SZ,20190822,20190822,20190630,1,1,0.16,0.16,777499391.6,770495652.54,,5014591.89,1989147.17,,,,,,,,,,,,25857.29,18318126.01,3556684.21,,529015188.73,343170778.29,,,66513453.42,50920956.96,52286457.4,4214681.41,,,,2113724.95,,,,,,,,279351170.38,4825207.86,1463497.91,,282712880.33,76927489.42,205785390.91,206273674.68,-488283.77,,205785390.91,206273674.68,-488283.77,,,,,
1,002344.SZ,20190822,20190822,20190630,1,1,0.16,0.16,777499391.6,770495652.54,,5014591.89,1989147.17,,,,,,,,,,,,25857.29,18318126.01,3556684.21,,529015188.73,343170778.29,,,66513453.42,50920956.96,52286457.4,4214681.41,,,,2113724.95,,,,,,,,279351170.38,4825207.86,1463497.91,,282712880.33,76927489.42,205785390.91,206273674.68,-488283.77,,205785390.91,206273674.68,-488283.77,276563536.34,447957074.24,,,
0,002345.SZ,20190829,20190829,20190630,1,1,0.15,0.15,1764647333.75,1764647333.75,,,,,,,,,,,,,,,,33808810.2,20408864.48,,1633505879.88,1089821807.46,,,31801829.7,394430344.81,47834808.83,39490752.68,807946.96,,,,,,,,,,,165696467.85,1261975.52,260623.34,,166697820.03,28117048.84,138580771.19,137544139.81,1036631.38,-343197.7,138237573.49,137200942.11,1036631.38,,,,,
1,002345.SZ,20190829,20190829,20190630,1,1,0.15,0.15,1764647333.75,1764647333.75,,,,,,,,,,,,,,,,33808810.2,20408864.48,,1633505879.88,1089821807.46,,,31801829.7,394430344.81,47834808.83,39490752.68,-807946.96,,,,,,,,,,,165696467.85,1261975.52,260623.34,,166697820.03,28117048.84,138580771.19,137544139.81,1036631.38,-343197.7,138237573.49,137200942.11,1036631.38,171194411.22,217864886.32,,,
0,002346.SZ,20190830,20190830,20190630,1,1,0.16,0.16,205975829.36,205975829.36,,,,,,,,,,,,,,,11207970.63,40901240.85,,,179227980.08,151921875.9,,,907310.47,3653853.7,30477611.07,38242.68,-7770913.74,,,,,,,,,,,78854561.59,230716.18,112932.0,,78972345.77,7766829.37,71205516.4,71205609.11,-92.71,,71205516.4,71205609.11,-92.71,,,,,
1,002346.SZ,20190830,20190830,20190630,1,1,0.16,0.16,205975829.36,205975829.36,,,,,,,,,,,,,,,11207970.63,40901240.85,,,179227980.08,151921875.9,,,907310.47,3653853.7,30477611.07,38242.68,7770913.74,,,,,,,,,,,78854561.59,230716.18,112932.0,,78972345.77,7766829.37,71205516.4,71205609.11,-92.71,,71205516.4,71205609.11,-92.71,26786091.96,38563391.06,,,
0,002347.SZ,20190826,20190826,20190630,1,1,0.0228,0.0228,404986442.74,404986442.74,,,,,,,,,,,,,,,,30295.78,-118674.55,,390898778.02,289995308.94,,,3930544.65,37175935.88,27313907.78,5218124.5,7041106.21,,,,,,,,,,,13846050.22,1208178.36,500146.64,,14554081.94,4088033.8,10466048.14,10220854.83,245193.31,112749.82,10578797.96,10333604.65,245193.31,,,,,
1,002347.SZ,20190826,20190826,20190630,1,1,0.0228,0.0228,404986442.74,404986442.74,,,,,,,,,,,,,,,,30295.78,-118674.55,,390898778.02,289995308.94,,,3930544.65,37175935.88,27313907.78,5218124.5,-7041106.21,,,,,,,,,,,13846050.22,1208178.36,500146.64,,14554081.94,4088033.8,10466048.14,10220854.83,245193.31,112749.82,10578797.96,10333604.65,245193.31,22130503.64,41744965.28,,,
0,002348.SZ,20190823,20190823,20190630,1,1,0.005,0.005,353742329.34,353742329.34,,,,,,,,,,,,,,,,8255647.53,,,349571629.79,250901829.47,,,1594437.94,36346545.33,33911841.38,7661629.03,,,,,,,,,,,,16324153.25,4110.06,43592.68,,16284670.63,3593592.19,12691078.44,4778387.58,7912690.86,199597.78,12890676.22,4977985.36,7912690.86,19194719.09,52354929.25,,,
0,002349.SZ,20190823,20190823,20190630,1,1,0.1579,0.1579,637068262.63,637068262.63,,,,,,,,,,,,,,,4530892.73,5551465.85,5575853.23,,475710425.75,290283901.68,,,10011626.53,81938598.57,57634982.83,7190950.48,3079506.61,,,,,,,,,,,172401944.69,308030.02,207256.25,,172502718.46,20317535.39,152185183.07,128549603.32,23635579.75,,152185183.07,128549603.32,23635579.75,,,,,
1,002349.SZ,20190823,20190823,20190630,1,1,0.1579,0.1579,637068262.63,637068262.63,,,,,,,,,,,,,,,4530892.73,5551465.85,5575853.23,,475710425.75,290283901.68,,,10011626.53,81938598.57,57634982.83,7190950.48,-3079506.61,,,,,,,,,,,172401944.69,308030.02,207256.25,,172502718.46,20317535.39,152185183.07,128549603.32,23635579.75,,152185183.07,128549603.32,23635579.75,177581540.57,181966653.09,,,
0,002350.SZ,20190824,20190824,20190630,1,1,0.022,0.0217,1022608982.77,1022608982.77,,,,,,,,,,,,,,,,1102524.86,1102524.88,,1007019006.23,787497273.3,,,9330409.11,103778104.52,62649550.73,2191825.0,-2171814.85,,,,,,,,,,,25322096.45,409786.98,76119.49,,25655763.94,9564384.42,16091379.52,10790460.67,5300918.85,,16091379.52,10790460.67,5300918.85,,,,,
1,002350.SZ,20190824,20190824,20190630,1,1,0.022,0.0217,1022608982.77,1022608982.77,,,,,,,,,,,,,,,,1102524.86,1102524.88,,1007019006.23,787497273.3,,,9330409.11,103778104.52,62649550.73,2191825.0,2171814.85,,,,,,,,,,,25322096.45,409786.98,76119.49,,25655763.94,9564384.42,16091379.52,10790460.67,5300918.85,,16091379.52,10790460.67,5300918.85,26411396.59,53143264.94,,,
0,002351.SZ,20190809,20190809,20190630,1,1,0.1025,0.1025,512528717.37,512528717.37,,,,,,,,,,,,,,,13186550.4,6243557.98,,,459685787.5,334658747.29,,,5093641.67,34570896.92,25246852.86,-632781.69,28493046.49,,,,,,,,,,,72962174.1,38958.71,657603.84,,72343528.97,13211491.7,59132037.27,60582258.51,-1450221.24,880887.84,60012925.11,61445149.74,-1432224.63,,,,,
1,002351.SZ,20190809,20190809,20190630,1,1,0.1025,0.1025,512528717.37,512528717.37,,,,,,,,,,,,,,,13186550.4,6243557.98,,,459685787.5,334658747.29,,,5093641.67,34570896.92,25246852.86,-632781.69,-28493046.49,,,,,,,,,,,72962174.1,38958.71,657603.84,,72343528.97,13211491.7,59132037.27,60582258.51,-1450221.24,880887.84,60012925.11,61445149.74,-1432224.63,52497577.18,68421284.79,,,
0,002352.SZ,20190828,20190828,20190630,1,1,,,50074704033.85,50074704033.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,002352.SZ,20190828,20190828,20190630,1,1,0.7,0.7,50074704033.85,50074704033.85,,,,,,,,,,,,,,,330207611.55,386073900.85,,,47044941528.55,40152044224.73,,,121004877.04,884549456.76,4843661455.94,331609607.6,-54112179.14,,,,,,,,,,,3897514258.56,70153540.77,41761260.71,,3925906538.62,882642296.52,3043264242.1,3101111638.63,-57847396.53,-8045780.57,3035218461.53,3092979808.65,-57761347.12,3728696038.08,5841679516.57,,,
0,002353.SZ,20190803,20190803,20190630,1,1,0.52,0.52,2578440884.79,2578440884.79,,,,,,,,,,,,,,,-1403734.16,21045909.21,3207512.56,,2049129804.71,1680461945.96,,,18838851.86,167402641.07,119289814.37,-9524307.84,,,,,,,,,,,,585561302.4,2014686.93,1631175.48,,585944813.85,74813128.65,511131685.2,499893210.81,11238474.39,63579234.11,574710919.31,563454672.56,11256246.75,,,,,
1,002353.SZ,20190803,20190803,20190630,1,1,0.52,0.52,2578440884.79,2578440884.79,,,,,,,,,,,,,,,-1403734.16,21045909.21,3207512.56,,2049129804.71,1680461945.96,,,18838851.86,167402641.07,119289814.37,-9524307.84,,,,,,,,,,,,585561302.4,2014686.93,1631175.48,,585944813.85,74813128.65,511131685.2,499893210.81,11238474.39,63579234.11,574710919.31,563454672.56,11256246.75,545882157.85,699048766.0,,,
0,002354.SZ,20190828,20190828,20190630,1,1,-0.2175,-0.2175,752896325.66,752896325.66,,,,,,,,,,,,,,,13542151.17,58192952.59,-2281912.68,,971381292.91,319053108.64,,,4851988.36,101692803.12,167112024.52,178561338.88,-55413002.15,,,,,,,,,,,-115481389.69,10100743.19,8406316.82,,-113786963.32,24790399.27,-138577362.59,-202739683.53,64162320.94,-48516201.28,-187093563.87,-251086487.41,63992923.54,48257165.85,93242660.12,,,
0,002355.SZ,20190829,20190829,20190630,1,1,0.03,0.03,956729454.64,956729454.64,,,,,,,,,,,,,,,,15487.94,,,929883031.49,804974249.56,,,7651995.25,21970547.05,41117205.25,25131352.1,7123532.11,,,,,,,,,,,38487514.08,3233120.42,457230.02,,41263404.48,7617559.9,33645844.58,21040034.48,12605810.1,50747.1,33696591.68,21090781.58,12605810.1,,,,,
1,002355.SZ,20190829,20190829,20190630,1,1,0.03,0.03,956729454.64,956729454.64,,,,,,,,,,,,,,,,15487.94,,,929883031.49,804974249.56,,,7651995.25,21970547.05,41117205.25,25131352.1,-7123532.11,,,,,,,,,,,38487514.08,3233120.42,457230.02,,41263404.48,7617559.9,33645844.58,21040034.48,12605810.1,50747.1,33696591.68,21090781.58,12605810.1,62029788.0,123552573.77,,,
0,002356.SZ,20190830,20190830,20190630,1,1,-0.5545,-0.5545,493991933.21,493991933.21,,,,,,,,,,,,,,,,-877658.55,-877658.55,,1064504090.89,258627466.79,,,4920758.4,66341542.06,88208476.74,73165926.48,74100054.47,,,,,,,,,,,-557285126.23,1123320.69,281907.36,,-556443712.9,-83200093.24,-473243619.66,-292681890.12,-180561729.54,,-473243619.66,-292681890.12,-180561729.54,,,,,
1,002356.SZ,20190830,20190830,20190630,1,1,-0.5545,-0.5545,493991933.21,493991933.21,,,,,,,,,,,,,,,,-877658.55,-877658.55,,1064504090.89,258627466.79,,,4920758.4,66341542.06,88208476.74,73165926.48,-74100054.47,,,,,,,,,,,-557285126.23,1123320.69,281907.36,,-556443712.9,-83200093.24,-473243619.66,-292681890.12,-180561729.54,,-473243619.66,-292681890.12,-180561729.54,-556759.43,26020376.31,,,
0,002357.SZ,20190828,20190828,20190630,1,1,0.2342,0.2342,455281094.34,455281094.34,,,,,,,,,,,,,,,,61134891.97,60781748.8,,472450608.21,350382591.48,,,5193175.8,1699545.64,98287736.74,13809616.18,,,,,,,,,,,,84420691.3,3849644.08,1497202.88,,86773132.5,11726707.9,75046424.6,73430073.07,1616351.53,,75046424.6,73430073.07,1616351.53,,,,,
1,002357.SZ,20190828,20190828,20190630,1,1,0.2342,0.2342,455281094.34,455281094.34,,,,,,,,,,,,,,,,61134891.97,60781748.8,,472450608.21,350382591.48,,,5193175.8,1699545.64,98287736.74,13809616.18,,,,,,,,,,,,84420691.3,3849644.08,1497202.88,,86773132.5,11726707.9,75046424.6,73430073.07,1616351.53,,75046424.6,73430073.07,1616351.53,39631207.97,110465365.64,,,
0,002358.SZ,20190827,20190827,20190630,1,1,0.05,0.05,692253662.71,692253662.71,,,,,,,,,,,,,,,,1801395.71,,,675677902.67,486419077.05,,,7026911.46,25430287.95,64381412.85,55796103.27,,,,,,,,,,,,27160271.87,37666960.07,40591.49,,64786640.45,11401153.04,53385487.41,50415341.72,2970145.69,,53385487.41,50415341.72,2970145.69,89749361.16,138103107.13,,,
0,002359.SZ,20190826,20190826,20190630,1,1,-0.3571,-0.3571,499404501.1,499404501.1,,,,,,,,,,,,,,,,251783.02,-8112.68,,903760791.28,550307195.96,,,2780205.92,21970304.66,64944168.01,223504259.75,29620736.86,,,,,,,,,,,-393987270.46,1291604.24,21758309.18,,-414453975.4,-26266338.59,-388187636.81,-388187636.81,,60972.09,-388126664.72,-388126664.72,,,,,,
1,002359.SZ,20190826,20190826,20190630,1,1,-0.3571,-0.3571,499404501.1,499404501.1,,,,,,,,,,,,,,,,251783.02,-8112.68,,903760791.28,550307195.96,,,2780205.92,21970304.66,64944168.01,223504259.75,-29620736.86,,,,,,,,,,,-393987270.46,1291604.24,21758309.18,,-414453975.4,-26266338.59,-388187636.81,-388187636.81,,60972.09,-388126664.72,-388126664.72,,-170457962.43,43404723.64,,,
0,002360.SZ,20190730,20190730,20190630,1,1,0.18,0.18,307586147.94,307586147.94,,,,,,,,,,,,,,,,46122090.21,286959.66,,263512010.97,191796287.07,,,4363997.93,15714824.04,46693062.66,-505027.36,41739.33,,,,,,,,,,,90997162.95,2023551.7,854002.37,,92166712.28,20005303.91,72161408.37,71388566.01,772842.36,-54534242.12,17627166.25,16854323.89,772842.36,,,,,
1,002360.SZ,20190730,20190730,20190630,1,1,0.18,0.18,307586147.94,307586147.94,,,,,,,,,,,,,,,,46122090.21,286959.66,,263512010.97,191796287.07,,,4363997.93,15714824.04,46693062.66,-505027.36,-41739.33,,,,,,,,,,,90997162.95,2023551.7,854002.37,,92166712.28,20005303.91,72161408.37,71388566.01,772842.36,-54534242.12,17627166.25,16854323.89,772842.36,46586493.16,70026370.64,,,
0,002361.SZ,20190829,20190829,20190630,1,1,0.07,0.07,971830252.9,971830252.9,,,,,,,,,,,,,,,,-1112244.13,-1112244.13,,910868221.56,780912308.06,,,4349029.29,34522571.53,30786168.78,18158416.74,,,,,,,,,,,,64632390.44,1485850.21,12673.57,,66105567.08,6358937.06,59746630.02,58122315.67,1624314.35,,59746630.02,58122315.67,1624314.35,,,,,
1,002361.SZ,20190829,20190829,20190630,1,1,0.07,0.07,971830252.9,971830252.9,,,,,,,,,,,,,,,,-1112244.13,-1112244.13,,910868221.56,780912308.06,,,4349029.29,34522571.53,30786168.78,18158416.74,,,,,,,,,,,,64632390.44,1485850.21,12673.57,,66105567.08,6358937.06,59746630.02,58122315.67,1624314.35,,59746630.02,58122315.67,1624314.35,91233173.96,125551272.1,,,
0,002362.SZ,20190828,20190828,20190630,1,1,0.1034,0.1034,347837582.58,347837582.58,,,,,,,,,,,,,,,-2395.97,3143515.22,-1135851.61,,373520334.38,216514612.03,,,3809243.98,44643224.74,47401855.01,470694.64,1122725.59,,,,,,,,,,,17284771.73,2265324.08,65918.24,,19484177.57,276647.3,19207530.27,22440034.6,-3232504.33,561.2,19208091.47,22440595.8,-3232504.33,,,,,
1,002362.SZ,20190828,20190828,20190630,1,1,0.1034,0.1034,347837582.58,347837582.58,,,,,,,,,,,,,,,-2395.97,3143515.22,-1135851.61,,373520334.38,216514612.03,,,3809243.98,44643224.74,47401855.01,470694.64,-1122725.59,,,,,,,,,,,17284771.73,2265324.08,65918.24,,19484177.57,276647.3,19207530.27,22440034.6,-3232504.33,561.2,19208091.47,22440595.8,-3232504.33,19522899.94,31408764.77,,,
0,002363.SZ,20190826,20190826,20190630,1,1,0.11,0.11,862900727.66,862900727.66,,,,,,,,,,,,,,,,3601431.5,,,812720951.69,723024084.27,,,6540453.92,42571948.96,37647367.26,-1245155.57,-44123.35,,,,,,,,,,,55225369.22,222455.81,7000.0,,55440825.03,9726849.8,45713975.23,46095440.79,-381465.56,,45713975.23,46095440.79,-381465.56,,,,,
1,002363.SZ,20190826,20190826,20190630,1,1,0.11,0.11,862900727.66,862900727.66,,,,,,,,,,,,,,,,3601431.5,,,812720951.69,723024084.27,,,6540453.92,42571948.96,37647367.26,-1245155.57,44123.35,,,,,,,,,,,55225369.22,222455.81,7000.0,,55440825.03,9726849.8,45713975.23,46095440.79,-381465.56,,45713975.23,46095440.79,-381465.56,46950582.27,118096918.82,,,
0,002364.SZ,20190827,20190827,20190630,1,1,0.07,0.07,377393934.73,377393934.73,,,,,,,,,,,,,,,,-1709456.08,-1709456.08,,339191834.79,229283464.57,,,2459231.0,39756355.56,34675164.73,-6482133.3,-9636058.33,,,,,,,,,,,43192756.08,1219883.8,300546.11,,44112093.77,5893452.43,38218641.34,41139956.71,-2921315.37,,38218641.34,41139956.71,-2921315.37,,,,,
1,002364.SZ,20190827,20190827,20190630,1,1,0.07,0.07,377393934.73,377393934.73,,,,,,,,,,,,,,,,-1709456.08,-1709456.08,,339191834.79,229283464.57,,,2459231.0,39756355.56,34675164.73,-6482133.3,9636058.33,,,,,,,,,,,43192756.08,1219883.8,300546.11,,44112093.77,5893452.43,38218641.34,41139956.71,-2921315.37,,38218641.34,41139956.71,-2921315.37,38420078.87,59359220.85,,,
0,002365.SZ,20190824,20190824,20190630,1,1,0.11,0.11,644819041.79,644819041.79,,,,,,,,,,,,,,,4015937.98,10116309.07,1099359.93,,609945406.47,512850702.47,,,4316838.72,36584090.07,30199588.28,-1744888.94,,,,,,,,,,,,51092928.47,83178.39,3172364.84,,48003742.02,6081751.65,41921990.37,33114377.05,8807613.32,507168.63,42429159.0,33621545.68,8807613.32,,,,,
1,002365.SZ,20190824,20190824,20190630,1,1,0.11,0.11,644819041.79,644819041.79,,,,,,,,,,,,,,,4015937.98,10116309.07,1099359.93,,609945406.47,512850702.47,,,4316838.72,36584090.07,30199588.28,-1744888.94,,,,,,,,,,,,51092928.47,83178.39,3172364.84,,48003742.02,6081751.65,41921990.37,33114377.05,8807613.32,507168.63,42429159.0,33621545.68,8807613.32,37466850.54,93517677.14,,,
0,002366.SZ,20190828,20190828,20190630,1,1,0.14,0.14,564734650.53,564734650.53,,,,,,,,,,,,,,,,,,,419002678.36,246870092.77,,,3400206.69,8318225.01,25904540.35,93317061.39,-3207818.98,,,,,,,,,,,148453799.68,217423.88,289882.54,,148381341.02,24203546.2,124177794.82,122064603.02,2113191.8,,124177794.82,122064603.02,2113191.8,,,,,
1,002366.SZ,20190828,20190828,20190630,1,1,0.14,0.14,564734650.53,564734650.53,,,,,,,,,,,,,,,,,,,419002678.36,246870092.77,,,3400206.69,8318225.01,25904540.35,93317061.39,3207818.98,,,,,,,,,,,148453799.68,217423.88,289882.54,,148381341.02,24203546.2,124177794.82,122064603.02,2113191.8,,124177794.82,122064603.02,2113191.8,241770861.07,340213455.16,,,
0,002367.SZ,20190823,20190823,20190630,1,1,0.1293,0.1293,1703509353.37,1703509353.37,,,,,,,,,,,,,,,,13719971.42,-6683677.52,,1606485671.23,1212187145.45,,,17574811.74,212565238.06,64241264.49,1220975.63,,,,,,,,,,,,126532886.78,3107138.76,4544677.74,,125095347.8,22539915.64,102555432.16,103131934.55,-576502.39,,102555432.16,103131934.55,-576502.39,,,,,
1,002367.SZ,20190823,20190823,20190630,1,1,0.1293,0.1293,1703509353.37,1703509353.37,,,,,,,,,,,,,,,,13719971.42,-6683677.52,,1606485671.23,1212187145.45,,,17574811.74,212565238.06,64241264.49,1220975.63,,,,,,,,,,,,126532886.78,3107138.76,4544677.74,,125095347.8,22539915.64,102555432.16,103131934.55,-576502.39,,102555432.16,103131934.55,-576502.39,135571943.15,198108910.64,,,
0,002368.SZ,20190821,20190821,20190630,1,1,0.053,0.053,3012768880.67,3012768880.67,,,,,,,,,,,,,,,27700.61,1071496.23,901568.62,,3014019774.72,2304959659.01,,,8369989.96,91883043.69,475472444.04,17941331.89,,,,,,,,,,,,13786660.56,300001.25,192511.18,,13894150.63,479191.52,13414959.11,21478348.55,-8063389.44,,13414959.11,21478348.55,-8063389.44,,,,,
1,002368.SZ,20190821,20190821,20190630,1,1,0.053,0.053,3012768880.67,3012768880.67,,,,,,,,,,,,,,,27700.61,1071496.23,901568.62,,3014019774.72,2304959659.01,,,8369989.96,91883043.69,475472444.04,17941331.89,,,,,,,,,,,,13786660.56,300001.25,192511.18,,13894150.63,479191.52,13414959.11,21478348.55,-8063389.44,,13414959.11,21478348.55,-8063389.44,68831990.76,134399476.84,,,
0,002369.SZ,20190823,20190823,20190630,1,1,0.04,0.04,1329373837.21,1329373837.21,,,,,,,,,,,,,,,,12904806.34,,,1325570140.64,1144003012.78,,,11453125.89,14818793.44,75837518.66,11937794.1,1215129.28,,,,,,,,,,,19151991.59,581130.58,2104290.57,,17628831.6,-2861581.93,20490413.53,22277600.12,-1787186.59,13644.13,20504057.66,22291244.25,-1787186.59,,,,,
1,002369.SZ,20190823,20190823,20190630,1,1,0.04,0.04,1329373837.21,1329373837.21,,,,,,,,,,,,,,,,12904806.34,,,1325570140.64,1144003012.78,,,11453125.89,14818793.44,75837518.66,11937794.1,-1215129.28,,,,,,,,,,,19151991.59,581130.58,2104290.57,,17628831.6,-2861581.93,20490413.53,22277600.12,-1787186.59,13644.13,20504057.66,22291244.25,-1787186.59,21255049.14,110381975.5,,,
0,002370.SZ,20190831,20190831,20190630,1,1,0.08,0.08,574198421.64,574198421.64,,,,,,,,,,,,,,,245376.81,3157525.64,,,534730926.01,353625505.57,,,4645963.54,65214358.82,59700255.52,18499711.6,,,,,,,,,,,,53817469.92,1000.0,,,53818469.92,13514899.49,40303570.43,40239090.25,64480.18,,40303570.43,40239090.25,64480.18,,,,,
1,002370.SZ,20190831,20190831,20190630,1,1,0.08,0.08,574198421.64,574198421.64,,,,,,,,,,,,,,,245376.81,3157525.64,,,534730926.01,353625505.57,,,4645963.54,65214358.82,59700255.52,18499711.6,,,,,,,,,,,,53817469.92,1000.0,,,53818469.92,13514899.49,40303570.43,40239090.25,64480.18,,40303570.43,40239090.25,64480.18,79570902.63,132082286.3,,,
0,002371.SZ,20190815,20190815,20190630,1,1,0.2807,0.2807,1654642957.58,1654642957.58,,,,,,,,,,,,,,,,,,,1578165780.03,932265718.16,,,15116819.04,101565096.31,248034475.28,40418744.17,639235.26,,,,,,,,,,,187498469.74,11932666.94,1539857.48,,197891279.2,41767614.29,156123664.91,128561482.98,27562181.93,-546695.36,155576969.55,128014787.62,27562181.93,,,,,
1,002371.SZ,20190815,20190815,20190630,1,1,0.2807,0.2807,1654642957.58,1654642957.58,,,,,,,,,,,,,,,,,,,1578165780.03,932265718.16,,,15116819.04,101565096.31,248034475.28,40418744.17,-639235.26,,,,,,,,,,,187498469.74,11932666.94,1539857.48,,197891279.2,41767614.29,156123664.91,128561482.98,27562181.93,-546695.36,155576969.55,128014787.62,27562181.93,256952343.9,408398147.66,,,
0,002372.SZ,20190808,20190808,20190630,1,1,0.28,0.28,2105284069.73,2105284069.73,,,,,,,,,,,,,,,2375013.7,3952698.96,-2928536.84,,1609695785.51,1129266317.9,,,20880430.12,293741707.88,114486855.54,-12079020.27,,,,,,,,,,,,530943121.24,330859.29,1133189.94,,530140790.59,85664733.21,444476057.38,443534050.08,942007.3,,444476057.38,443534050.08,942007.3,,,,,
1,002372.SZ,20190808,20190808,20190630,1,1,0.28,0.28,2105284069.73,2105284069.73,,,,,,,,,,,,,,,2375013.7,3952698.96,-2928536.84,,1609695785.51,1129266317.9,,,20880430.12,293741707.88,114486855.54,-12079020.27,,,,,,,,,,,,530943121.24,330859.29,1133189.94,,530140790.59,85664733.21,444476057.38,443534050.08,942007.3,,444476057.38,443534050.08,942007.3,511286745.23,564766969.25,,,
0,002373.SZ,20190809,20190809,20190630,1,1,0.26,0.25,3586054212.65,3586054212.65,,,,,,,,,,,,,,,2736684.55,5855222.45,-8195374.5,,3358713717.67,2484279175.82,,,11846980.43,360723445.34,187226144.03,3629019.94,9641236.51,,,,,,,,,,,409182237.55,735903.57,370200.85,,409547940.27,13630853.15,395917087.12,374304911.17,21612175.95,-664168.84,395252918.28,373634308.23,21618610.05,,,,,
1,002373.SZ,20190809,20190809,20190630,1,1,0.26,0.25,3586054212.65,3586054212.65,,,,,,,,,,,,,,,2736684.55,5855222.45,-8195374.5,,3358713717.67,2484279175.82,,,11846980.43,360723445.34,187226144.03,3629019.94,-9641236.51,,,,,,,,,,,409182237.55,735903.57,370200.85,,409547940.27,13630853.15,395917087.12,374304911.17,21612175.95,-664168.84,395252918.28,373634308.23,21618610.05,417956989.52,511570588.05,,,
0,002374.SZ,20190731,20190731,20190630,1,1,0.053,0.053,489991006.88,489991006.88,,,,,,,,,,,,,,,,-102796.53,,,429395290.29,399884415.39,,,6648643.07,13286413.02,47363043.06,16441442.76,6204985.64,,,,,,,,,,,63381433.17,180236.12,998047.05,,62563622.24,14088848.73,48474773.51,46493106.92,1981666.59,,48474773.51,46493106.92,1981666.59,,,,,
1,002374.SZ,20190731,20190731,20190630,1,1,0.053,0.053,489991006.88,489991006.88,,,,,,,,,,,,,,,,-102796.53,,,429395290.29,399884415.39,,,6648643.07,13286413.02,47363043.06,16441442.76,-6204985.64,,,,,,,,,,,63381433.17,180236.12,998047.05,,62563622.24,14088848.73,48474773.51,46493106.92,1981666.59,,48474773.51,46493106.92,1981666.59,16108803.3,63370656.23,,,
0,002375.SZ,20190829,20190829,20190630,1,1,0.14,0.14,4725975637.84,4725975637.84,,,,,,,,,,,,,,,313843.81,19720229.9,321653.89,,4525201808.97,4056675124.26,,,19119662.68,149078108.72,155663389.77,48556138.04,10298.29,,,,,,,,,,,228649304.01,462368.79,520324.57,,228591348.23,37124150.07,191467198.16,186568777.85,4898420.31,16178100.92,207645299.08,197084543.45,10560755.63,,,,,
1,002375.SZ,20190829,20190829,20190630,1,1,0.14,0.14,4725975637.84,4725975637.84,,,,,,,,,,,,,,,313843.81,19720229.9,321653.89,,4525201808.97,4056675124.26,,,19119662.68,149078108.72,155663389.77,48556138.04,-10298.29,,,,,,,,,,,228649304.01,462368.79,520324.57,,228591348.23,37124150.07,191467198.16,186568777.85,4898420.31,16178100.92,207645299.08,197084543.45,10560755.63,244743329.32,278980493.5,,,
0,002376.SZ,20190823,20190823,20190630,1,1,0.23,0.23,978017456.35,978017456.35,,,,,,,,,,,,,,,339256.62,114194711.26,64450669.62,,943730292.73,628739117.4,,,10833474.18,68110310.64,65857969.77,5997866.74,-11297.78,,,,,,,,,,,185919223.14,1062914.93,500506.96,,186481631.11,14906721.37,171574909.74,155980262.24,15594647.5,-31178.03,171543731.71,155949084.21,15594647.5,,,,,
1,002376.SZ,20190823,20190823,20190630,1,1,0.23,0.23,978017456.35,978017456.35,,,,,,,,,,,,,,,339256.62,114194711.26,64450669.62,,943730292.73,628739117.4,,,10833474.18,68110310.64,65857969.77,5997866.74,11297.78,,,,,,,,,,,185919223.14,1062914.93,500506.96,,186481631.11,14906721.37,171574909.74,155980262.24,15594647.5,-31178.03,171543731.71,155949084.21,15594647.5,79613007.37,131590696.05,,,
0,002377.SZ,20190829,20190829,20190630,1,1,0.1514,0.1514,2196516943.76,2191709019.22,4807924.54,,,,,,,,,,,,,,,2271434.94,,,2051397910.53,1834180925.47,,,7057702.86,24217606.89,132804939.72,16072508.64,1222000.0,,,,,,,,,,,152698482.94,1924095.21,4179887.56,,150442690.59,17562748.39,132879942.2,138752678.28,-5872736.08,,132879942.2,138752678.28,-5872736.08,,,,,
