,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20
0,20200123,002598.SZ,6.41,6.58,6.23,6.31,6.44,-0.13000000000000078,-2.0186,28243.41,18099.322,1.0456,1.74,6.402,18194.834,6.441,26722.335,6.4215,33731.087
1,20200122,002598.SZ,6.44,6.46,6.35,6.44,6.4,0.040000000000000036,0.625,15083.31,9682.302,0.5584,0.88,6.422,16194.008,6.504,39527.583,6.41,33029.5955
2,20200121,002598.SZ,6.47,6.47,6.34,6.4,6.48,-0.08000000000000007,-1.2346,19170.32,12285.971,0.7097,1.04,6.418,17135.362,6.554,43045.152,6.3915,33061.08
3,20200120,002598.SZ,6.38,6.48,6.36,6.48,6.38,0.10000000000000053,1.5674,14522.69,9328.167,0.5377,0.6,6.434,18357.11,6.575,45023.99,6.3715,32987.437
4,20200117,002598.SZ,6.4,6.47,6.36,6.38,6.41,-0.03000000000000025,-0.468,13954.44,8934.588,0.5166,0.4,6.436,24192.642,6.566,46544.733,6.3515,33292.7535
5,20200116,002598.SZ,6.39,6.47,6.39,6.41,6.42,-0.009999999999999787,-0.1558,18239.28,11735.887,0.6753,0.29,6.48,35249.836,6.554,46858.589,6.339,33496.744
6,20200115,002598.SZ,6.49,6.49,6.41,6.42,6.48,-0.0600000000000005,-0.9259,19790.08,12733.021,0.7327,0.29,6.586,62861.158,6.541,48222.661,6.324,33487.0305
7,20200114,002598.SZ,6.5,6.52,6.44,6.48,6.49,-0.009999999999999787,-0.1541,25279.06,16382.35,0.9359,0.35,6.69,68954.942,6.521,48522.466,6.31,33661.8435
8,20200113,002598.SZ,6.54,6.56,6.39,6.49,6.6,-0.10999999999999943,-1.6667,43700.35,28240.196,1.6179,0.63,6.716,71690.87,6.488,48540.263,6.289,33324.3085
9,20200110,002598.SZ,6.8,6.8,6.5,6.6,6.94,-0.34000000000000075,-4.8991,69240.41,45869.576,2.5634,1.18,6.696,68896.824,6.45,45927.029,6.265,31951.589
10,20200109,002598.SZ,6.83,7.2,6.69,6.94,6.94,0.0,0.0,156295.89,108370.436,5.7864,4.65,6.628,58467.342,6.402,40739.839,6.2335,28979.9165
11,20200108,002598.SZ,6.51,6.94,6.43,6.94,6.61,0.33000000000000007,4.9924,50259.0,33084.049,1.8607,1.79,6.496,33584.164,6.316,26531.608,6.184,22163.433
12,20200107,002598.SZ,6.37,6.71,6.37,6.61,6.39,0.22000000000000064,3.4429,38958.7,25310.426,1.4423,1.53,6.352,28089.99,6.229,23077.008,6.133,20227.8865
13,20200106,002598.SZ,6.26,6.44,6.22,6.39,6.26,0.1299999999999999,2.0767,29730.12,18932.826,1.1007,1.3,6.26,25389.656,6.168,20950.884,6.099,18832.0515
14,20200103,002598.SZ,6.32,6.32,6.25,6.26,6.28,-0.020000000000000462,-0.3185,17093.0,10745.251,0.6328,0.74,6.204,22957.234,6.137,20040.774,6.0765,18068.8465
15,20200102,002598.SZ,6.26,6.36,6.21,6.28,6.22,0.0600000000000005,0.9646,31880.0,20066.736,1.1803,1.64,6.176,23012.336,6.124,20134.899,6.061,18289.1475
16,20191231,002598.SZ,6.13,6.24,6.13,6.22,6.15,0.0699999999999994,1.1382,22788.13,14114.444,0.8437,1.26,6.136,19479.052,6.107,18751.4,6.0435,17352.6585
17,20191230,002598.SZ,6.07,6.16,5.97,6.15,6.11,0.040000000000000036,0.6547,25457.03,15488.077,0.9425,1.54,6.106,18064.026,6.099,18801.221,6.0295,17023.365
18,20191227,002598.SZ,6.11,6.17,6.1,6.11,6.12,-0.009999999999999787,-0.1634,17568.01,10762.494,0.6504,1.03,6.076,16512.112,6.09,18108.354,6.017,17173.415
19,20191226,002598.SZ,6.08,6.13,6.06,6.12,6.08,0.040000000000000036,0.6579,17368.51,10582.663,0.643,1.01,6.07,17124.314,6.08,17976.149,6.0115,19178.541
20,20191225,002598.SZ,6.07,6.1,6.03,6.08,6.07,0.009999999999999787,0.1647,14213.58,8624.992,0.5262,0.79,6.072,17257.462,6.065,17219.994,5.999,19050.317
21,20191224,002598.SZ,6.0,6.09,5.97,6.07,6.0,0.07000000000000028,1.1667,15713.0,9512.632,0.5817,0.8,6.078,18023.748,6.052,17795.258,5.987,19021.941
22,20191223,002598.SZ,6.08,6.1,5.97,6.0,6.08,-0.08000000000000007,-1.3158,17697.46,10683.598,0.6552,0.9,6.092,19538.416,6.037,17378.765,5.978,19245.209
23,20191220,002598.SZ,6.14,6.15,6.08,6.08,6.13,-0.04999999999999982,-0.8157,20629.02,12600.331,0.7637,1.1,6.104,19704.596,6.03,16713.219,5.9705,18971.636
24,20191219,002598.SZ,6.09,6.13,6.07,6.13,6.11,0.019999999999999574,0.3273,18034.25,10997.729,0.6677,1.05,6.09,18827.984,6.016,16096.919,5.956,18684.3855
25,20191218,002598.SZ,6.12,6.16,6.08,6.11,6.14,-0.02999999999999936,-0.4886,18045.01,11029.912,0.6681,1.03,6.058,17182.526,5.998,16443.396,5.9395,18240.423
26,20191217,002598.SZ,6.06,6.14,6.04,6.14,6.06,0.08000000000000007,1.3201,23286.34,14194.179,0.8621,1.53,6.026,17566.768,5.98,15953.917,5.926,17808.9225
27,20191216,002598.SZ,6.01,6.06,5.98,6.06,6.01,0.04999999999999982,0.8319,18528.36,11161.4,0.686,1.35,5.982,15219.114,5.96,15245.509,5.9115,17511.555
28,20191213,002598.SZ,5.97,6.02,5.96,6.01,5.97,0.040000000000000036,0.67,16245.96,9733.403,0.6015,1.22,5.956,13721.842,5.944,16238.476,5.897,17289.111
29,20191212,002598.SZ,5.95,5.97,5.93,5.97,5.95,0.019999999999999574,0.3361,9806.96,5835.66,0.3631,0.62,5.942,13365.854,5.943,20380.933,5.882,17509.236
30,20191211,002598.SZ,5.95,5.99,5.92,5.95,5.92,0.03000000000000025,0.5068,19966.22,11879.098,0.7392,1.39,5.938,15704.266,5.933,20880.64,5.8755,17559.912
31,20191210,002598.SZ,5.91,5.94,5.9,5.92,5.93,-0.009999999999999787,-0.1686,11548.07,6834.839,0.4275,0.76,5.934,14341.066,5.922,20248.624,5.871,17121.1015
32,20191209,002598.SZ,5.95,5.97,5.92,5.93,5.94,-0.010000000000000675,-0.1684,11042.0,6554.884,0.4088,0.59,5.938,15271.904,5.919,21111.653,5.8695,17250.598
33,20191206,002598.SZ,5.93,5.95,5.89,5.94,5.95,-0.009999999999999787,-0.1681,14466.02,8559.311,0.5356,0.53,5.932,18755.11,5.911,21230.053,5.8665,17865.648
34,20191205,002598.SZ,5.95,5.98,5.92,5.95,5.93,0.020000000000000462,0.3373,21499.02,12786.106,0.7959,0.83,5.944,27396.012,5.896,21271.852,5.8725,17878.899
35,20191204,002598.SZ,5.9,5.97,5.9,5.93,5.94,-0.010000000000000675,-0.1684,13150.22,7806.813,0.4869,0.5,5.928,26057.014,5.881,20037.45,5.88,17731.8405
36,20191203,002598.SZ,5.88,5.94,5.84,5.94,5.9,0.040000000000000036,0.678,16202.26,9530.139,0.5998,0.6,5.91,26156.182,5.872,19663.928,5.888,18399.732
37,20191202,002598.SZ,5.94,5.97,5.87,5.9,6.0,-0.09999999999999964,-1.6667,28458.03,16859.715,1.0536,1.2,5.9,26951.402,5.863,19777.601,5.9005,18971.36
38,20191129,002598.SZ,5.9,6.08,5.84,6.0,5.87,0.1299999999999999,2.2147,57670.53,34373.162,2.1351,3.81,5.89,23704.996,5.85,18339.746,5.9195,18668.2775
39,20191128,002598.SZ,5.82,5.87,5.81,5.87,5.84,0.03000000000000025,0.5137,14804.03,8639.497,0.5481,1.06,5.848,15147.692,5.821,14637.539,5.941,16627.392
40,20191127,002598.SZ,5.89,5.9,5.79,5.84,5.89,-0.04999999999999982,-0.8489,13646.06,7975.299,0.5052,1.04,5.834,14017.886,5.818,14239.184,5.967,16519.9205
41,20191126,002598.SZ,5.8,5.91,5.8,5.89,5.85,0.040000000000000036,0.6838,20178.36,11842.123,0.747,1.6,5.834,13171.674,5.82,13993.579,,
