,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20
0,20200123,600241.SH,4.5,4.54,4.33,4.4,4.51,-0.10999999999999943,-2.439,54357.63,24117.302,2.1608,0.91,4.486,47512.144,4.753,61223.805,4.9955,75326.7095
1,20200122,600241.SH,4.52,4.55,4.45,4.51,4.55,-0.040000000000000036,-0.8791,33702.18,15164.908,1.3397,0.42,4.516,59701.062,4.835,59534.144,5.031,74956.432
2,20200121,600241.SH,4.47,4.57,4.45,4.55,4.51,0.040000000000000036,0.8869,44220.54,19949.305,1.7578,0.53,4.574,79870.994,4.901,61246.328,5.059,74812.781
3,20200120,600241.SH,4.48,4.56,4.45,4.51,4.46,0.04999999999999982,1.1211,43209.5,19488.534,1.7176,0.53,4.73,83709.142,4.972,61442.787,5.0755,73855.405
4,20200117,600241.SH,4.56,4.57,4.45,4.46,4.55,-0.08999999999999986,-1.978,62070.87,27990.549,2.4674,0.83,4.87,81089.676,5.039,61620.911,5.1035,73062.29
5,20200116,600241.SH,4.7,4.74,4.53,4.55,4.8,-0.25,-5.2083,115302.22,53243.774,4.5834,1.94,5.02,74935.466,5.108,60455.948,5.133,70943.2475
6,20200115,600241.SH,4.85,4.99,4.8,4.8,5.33,-0.5300000000000002,-9.9437,134551.84,64948.744,5.3485,3.16,5.154,59367.226,5.169,55401.629,5.1555,66271.7875
7,20200114,600241.SH,5.22,5.35,5.19,5.33,5.21,0.1200000000000001,2.3033,63411.28,33481.626,2.5207,1.62,5.228,42621.662,5.197,49501.234,5.1665,60386.5335
8,20200113,600241.SH,5.2,5.22,5.14,5.21,5.21,0.0,0.0,30112.17,15598.335,1.197,0.71,5.214,39176.432,5.182,53603.042,5.149,57745.7695
9,20200110,600241.SH,5.22,5.28,5.18,5.21,5.22,-0.009999999999999787,-0.1916,31299.82,16358.319,1.2442,0.68,5.208,42152.146,5.197,75618.689,5.134,56870.89
10,20200109,600241.SH,5.2,5.26,5.19,5.22,5.17,0.04999999999999982,0.9671,37461.02,19572.176,1.4891,0.73,5.196,45976.43,5.238,89429.614,5.1165,55904.592
11,20200108,600241.SH,5.24,5.33,5.16,5.17,5.26,-0.08999999999999986,-1.711,50824.02,26652.94,2.0203,0.9,5.184,51436.032,5.227,90378.72,5.0975,54581.901
12,20200107,600241.SH,5.18,5.26,5.16,5.26,5.18,0.08000000000000007,1.5444,46185.13,24100.449,1.8359,0.68,5.166,56380.806,5.217,88379.234,5.083,52776.356
13,20200106,600241.SH,5.14,5.22,5.09,5.18,5.15,0.02999999999999936,0.5825,44990.74,23244.436,1.7884,0.41,5.15,68029.652,5.179,86268.023,5.0645,50869.9095
14,20200103,600241.SH,5.15,5.18,5.12,5.15,5.16,-0.009999999999999787,-0.1938,50421.24,25956.29,2.0043,0.38,5.186,109085.232,5.168,84503.669,5.0505,49502.8325
15,20200102,600241.SH,5.11,5.18,5.07,5.16,5.08,0.08000000000000007,1.5748,64759.03,33193.162,2.5742,0.5,5.28,132882.798,5.158,81430.547,5.0395,48060.4205
16,20191231,600241.SH,5.15,5.17,5.04,5.08,5.18,-0.09999999999999964,-1.9305,75547.89,38513.527,3.0031,0.63,5.27,129321.408,5.142,77141.946,5.0295,45689.429
17,20191230,600241.SH,5.2,5.29,5.04,5.18,5.36,-0.1800000000000006,-3.3582,104429.36,53755.478,4.1512,1.0,5.268,120377.662,5.136,71271.833,5.019,42707.7445
18,20191227,600241.SH,5.7,5.7,5.25,5.36,5.62,-0.2599999999999998,-4.6263,250268.64,138236.311,9.9484,4.18,5.208,104506.394,5.116,61888.497,4.9995,38316.7765
