,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20
0,20200123,603022.SH,13.68,15.03,13.3,15.03,13.66,1.3699999999999992,10.0293,152367.02,224347.411,7.6184,4.25,13.636,62716.712,13.398,47819.534,13.244,48936.5475
1,20200122,603022.SH,13.16,13.68,13.07,13.66,13.38,0.27999999999999936,2.0927,67277.54,90840.1,3.3639,2.55,13.232,35867.844,13.214,37618.934,13.1515,42915.3115
2,20200121,603022.SH,13.26,13.44,13.05,13.38,13.28,0.10000000000000142,0.753,36495.26,48418.652,1.8248,1.4,13.112,26387.862,13.121,36242.61,13.1245,41304.6845
3,20200120,603022.SH,12.81,13.28,12.81,13.28,12.83,0.4499999999999993,3.5074,30940.0,40522.173,1.547,1.04,13.066,25982.504,13.118,37443.533,13.1065,41555.6215
4,20200117,603022.SH,13.02,13.1,12.79,12.83,13.01,-0.17999999999999972,-1.3836,26503.74,34266.926,1.3252,0.81,13.092,29791.504,13.111,38959.733,13.113,43303.6115
5,20200116,603022.SH,13.17,13.17,12.92,13.01,13.06,-0.05000000000000071,-0.3828,18122.68,23580.453,0.9061,0.46,13.16,32922.356,13.148,43053.259,13.174,46218.5665
6,20200115,603022.SH,13.2,13.25,12.95,13.06,13.15,-0.08999999999999986,-0.6844,19877.63,25997.068,0.9939,0.43,13.196,39370.024,13.153,47014.659,13.246,51098.2335
7,20200114,603022.SH,13.53,13.53,13.13,13.15,13.41,-0.2599999999999998,-1.9389,34468.47,45653.565,1.7234,0.7,13.13,46097.358,13.12,49444.127,13.2975,53478.953
8,20200113,603022.SH,13.0,13.58,12.95,13.41,13.17,0.2400000000000002,1.8223,49985.0,66910.374,2.4993,1.04,13.17,48904.562,13.126,52368.393,13.3445,55272.8995
9,20200110,603022.SH,13.33,13.45,13.06,13.17,13.19,-0.019999999999999574,-0.1516,42158.0,55810.35,2.1079,0.79,13.13,48127.962,13.081,51422.308,13.3775,57335.9305
10,20200109,603022.SH,12.88,13.19,12.84,13.19,12.73,0.4599999999999991,3.6135,50361.02,65802.655,2.5181,0.92,13.136,53184.162,13.09,50053.561,13.452,62443.5475
