,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20
0,20200123,603306.SH,14.33,14.45,13.8,13.83,14.43,-0.5999999999999996,-4.158,21176.2,29676.064,0.6897,1.04,14.57,19892.126,15.143,38941.097,14.611,27522.709
1,20200122,603306.SH,14.68,14.92,13.93,14.43,14.68,-0.25,-1.703,23166.18,33046.232,0.7546,1.01,14.88,20376.848,15.216,38424.732,14.609,27054.62
2,20200121,603306.SH,14.86,15.14,14.65,14.68,14.95,-0.2699999999999996,-1.806,10999.3,16239.902,0.3583,0.33,15.146,22977.804,15.223,38857.656,14.5835,26723.7785
3,20200120,603306.SH,14.89,15.15,14.72,14.95,14.96,-0.010000000000001563,-0.0668,19596.5,29263.39,0.6383,0.49,15.466,33316.144,15.165,39081.579,14.5465,26778.908
4,20200117,603306.SH,15.37,15.54,14.9,14.96,15.38,-0.41999999999999993,-2.7308,24522.45,37093.185,0.7987,0.42,15.582,39832.386,15.087,39206.727,14.494,27264.052
5,20200116,603306.SH,15.71,15.82,15.24,15.38,15.76,-0.379999999999999,-2.4112,23599.81,36434.055,0.7687,0.42,15.716,57990.068,15.011,38617.617,14.4325,27820.586
6,20200115,603306.SH,16.18,16.18,15.55,15.76,16.28,-0.5200000000000014,-3.1941,36170.96,57237.878,1.1781,0.66,15.552,56472.616,14.861,37652.957,14.316,27147.6545
7,20200114,603306.SH,15.47,16.68,15.42,16.28,15.53,0.7500000000000018,4.8294,62691.0,101302.048,2.0419,1.4,15.3,54737.508,14.668,34917.16,14.1845,25953.3765
8,20200113,603306.SH,15.1,15.86,15.03,15.53,15.63,-0.10000000000000142,-0.6398,52177.71,80813.417,1.6995,1.35,14.864,44847.014,14.425,29726.585,14.0215,23135.709
9,20200110,603306.SH,14.6,16.02,14.6,15.63,14.56,1.0700000000000003,7.3489,115310.86,182436.527,3.7558,5.99,14.592,38581.068,14.278,26528.266,13.8885,20784.491
10,20200109,603306.SH,14.53,14.83,14.36,14.56,14.5,0.0600000000000005,0.4138,16012.55,23287.369,0.5215,0.85,14.306,19245.166,14.079,16104.321,13.742,15342.548
11,20200108,603306.SH,14.12,14.8,13.88,14.5,14.1,0.40000000000000036,2.8369,27495.42,39745.88,0.8956,1.82,14.17,18833.298,14.002,15684.508,13.654,14743.3575
12,20200107,603306.SH,14.24,14.24,13.96,14.1,14.17,-0.07000000000000028,-0.494,13238.53,18655.45,0.4312,0.91,14.036,15096.812,13.944,14589.901,13.569,13563.2715
13,20200106,603306.SH,14.15,14.33,13.21,14.17,14.2,-0.02999999999999936,-0.2113,20847.98,29453.386,0.679,1.44,13.986,14606.156,13.928,14476.237,13.507,13260.9825
14,20200103,603306.SH,13.96,14.23,13.96,14.2,13.88,0.3199999999999985,2.3055,18631.35,26258.432,0.6068,1.44,13.964,14475.464,13.901,15321.377,13.4475,12398.7475
15,20200102,603306.SH,13.81,14.06,13.78,13.88,13.83,0.05000000000000071,0.3615,13953.21,19400.892,0.4545,1.11,13.852,12963.476,13.854,17023.555,13.3825,11811.03
16,20191231,603306.SH,13.81,14.0,13.73,13.83,13.85,-0.019999999999999574,-0.1444,8812.99,12184.289,0.287,0.63,13.834,12535.718,13.771,16642.352,13.3295,11268.8695
17,20191230,603306.SH,13.95,14.25,13.82,13.85,14.06,-0.21000000000000085,-1.4936,10785.25,15034.111,0.3513,0.75,13.852,14082.99,13.701,16989.593,13.283,11024.5525
18,20191227,603306.SH,13.64,14.2,13.61,14.06,13.64,0.41999999999999993,3.0792,20194.52,28290.107,0.6578,1.25,13.87,14346.318,13.618,16544.833,13.2335,10706.3475
19,20191226,603306.SH,13.74,13.85,13.52,13.64,13.79,-0.14999999999999858,-1.0877,11071.41,15091.314,0.3606,0.53,13.838,16167.29,13.499,15040.716,13.1775,9835.417
20,20191225,603306.SH,13.87,14.0,13.79,13.79,13.92,-0.13000000000000078,-0.9339,11814.42,16377.895,0.3848,0.57,13.856,21083.634,13.405,14580.775,13.145,9386.2295
21,20191224,603306.SH,13.86,14.39,13.75,13.92,13.94,-0.019999999999999574,-0.1435,16549.35,23294.989,0.539,0.83,13.708,20748.986,13.306,13802.207,13.1055,9049.8785
22,20191223,603306.SH,13.8,14.08,13.47,13.94,13.9,0.03999999999999915,0.2878,12101.89,16813.082,0.3942,0.65,13.55,19896.196,13.194,12536.642,13.0495,8593.4835
23,20191220,603306.SH,13.74,14.06,13.64,13.9,13.73,0.16999999999999993,1.2382,29299.38,40678.986,0.9543,2.11,13.366,18743.348,13.086,12045.728,12.9975,8373.162
24,20191219,603306.SH,13.02,13.85,12.87,13.73,13.05,0.6799999999999997,5.2107,35653.13,47176.251,1.1613,4.41,13.16,13914.142,12.994,9476.118,12.9595,7345.3245
25,20191218,603306.SH,13.13,13.24,12.98,13.05,13.13,-0.08000000000000007,-0.6093,10141.18,13273.25,0.3303,1.48,12.954,8077.916,12.911,6598.505,12.925,5942.118
26,20191217,603306.SH,13.06,13.3,13.05,13.13,13.02,0.11000000000000121,0.8449,12285.4,16201.186,0.4002,2.37,12.904,6855.428,12.888,5895.387,12.9245,5933.668
