,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20
0,20200123,300726.SZ,28.9,29.2,27.3,27.8,29.21,-1.4100000000000001,-4.8271,82364.65,234138.527,7.6453,1.23,28.478,74020.764,28.428,66001.001,27.9495,62815.426
1,20200122,300726.SZ,28.52,29.37,27.65,29.21,28.65,0.5600000000000023,1.9546,98323.06,280875.693,9.1266,1.74,28.572,67050.96,28.464,62580.051,27.914,61598.8945
2,20200121,300726.SZ,28.88,28.98,28.41,28.65,28.92,-0.2700000000000031,-0.9336,54897.32,157571.144,5.0957,0.94,28.398,56593.958,28.31,58943.921,27.7765,58408.3645
3,20200120,300726.SZ,27.91,29.0,27.85,28.92,27.81,1.110000000000003,3.9914,84515.79,241601.192,7.845,1.54,28.298,58571.8,28.274,59347.666,27.646,57528.6745
4,20200117,300726.SZ,28.1,28.53,27.64,27.81,28.27,-0.46000000000000085,-1.6272,50003.0,140255.471,4.6414,0.86,28.25,54768.85,28.218,60661.232,27.5255,55540.0545
5,20200116,300726.SZ,28.35,28.66,28.1,28.27,28.34,-0.07000000000000028,-0.247,47515.63,134911.848,4.4105,0.82,28.378,57981.238,28.256,65630.059,27.4945,55593.631
6,20200115,300726.SZ,28.22,28.4,27.7,28.34,28.15,0.19000000000000128,0.675,46038.05,129395.312,4.2734,0.75,28.356,58109.142,28.144,65892.33,27.434,56720.665
7,20200114,300726.SZ,28.73,29.16,28.13,28.15,28.68,-0.5300000000000011,-1.848,64786.53,184259.923,6.0136,1.08,28.222,61293.884,27.942,64470.208,27.388,57478.523
8,20200113,300726.SZ,28.43,28.68,27.9,28.68,28.45,0.23000000000000043,0.8084,65501.04,186098.432,6.08,0.98,28.25,60123.532,27.778,62165.447,27.3495,57895.349
9,20200110,300726.SZ,28.16,28.67,27.96,28.45,28.16,0.28999999999999915,1.0298,66064.94,187290.745,6.1323,0.9,28.186,66553.614,27.575,60491.275,27.265,57815.643
10,20200109,300726.SZ,28.03,28.38,27.89,28.16,27.67,0.48999999999999844,1.7709,48155.15,135538.767,4.4699,0.65,28.134,73278.88,27.471,59629.851,27.173,58815.077
11,20200108,300726.SZ,28.0,28.42,27.64,27.67,28.29,-0.6199999999999974,-2.1916,61961.76,173383.132,5.7514,0.92,27.932,73675.518,27.364,60617.738,27.05,58013.1375
12,20200107,300726.SZ,28.31,28.43,27.94,28.29,28.36,-0.07000000000000028,-0.2468,58934.77,165910.082,5.4705,0.92,27.662,67646.532,27.243,57872.808,26.9675,56688.75
13,20200106,300726.SZ,28.23,28.57,27.92,28.36,28.19,0.16999999999999815,0.6031,97651.45,275901.031,9.0643,1.79,27.306,64207.362,27.018,55709.683,26.846,55532.9535
14,20200103,300726.SZ,27.32,28.3,27.21,28.19,27.15,1.0400000000000027,3.8306,99691.27,278651.663,9.2536,2.17,26.964,54428.936,26.833,50418.877,26.7285,53021.0185
15,20200102,300726.SZ,26.5,27.24,26.13,27.15,26.32,0.8299999999999983,3.1535,50138.34,134972.478,4.654,1.05,26.808,45980.822,26.733,45557.203,26.612,50351.8385
16,20191231,300726.SZ,26.44,27.02,26.2,26.32,26.51,-0.19000000000000128,-0.7167,31816.83,84456.811,2.9533,0.66,26.796,47559.958,26.724,47549.0,26.5255,49296.1815
17,20191230,300726.SZ,26.7,26.83,25.18,26.51,26.65,-0.13999999999999702,-0.5253,41738.92,110135.551,3.8743,0.88,26.824,48099.084,26.834,50486.838,26.487,49866.5115
18,20191227,300726.SZ,27.35,27.55,26.62,26.65,27.41,-0.7600000000000016,-2.7727,48759.32,132409.487,4.526,1.05,26.73,47212.004,26.921,53625.251,26.423,50089.0895
19,20191226,300726.SZ,27.18,27.48,26.95,27.41,27.09,0.3200000000000003,1.1812,57450.7,156714.193,5.3327,1.27,26.702,46408.818,26.955,55140.011,26.317,49562.7415
20,20191225,300726.SZ,26.4,27.29,26.3,27.09,26.46,0.629999999999999,2.381,58034.02,156829.35,5.3869,1.22,26.658,45133.584,26.875,58000.303,26.1565,48184.7065
21,20191224,300726.SZ,26.18,26.52,25.81,26.46,26.04,0.4200000000000017,1.6129,34512.46,90608.415,3.2035,0.65,26.652,47538.042,26.736,55408.537,26.008,47153.3375
22,20191223,300726.SZ,26.48,26.75,26.0,26.04,26.51,-0.4700000000000024,-1.7729,37303.52,98346.45,3.4626,0.62,26.844,52874.592,26.692,55504.692,25.8755,47066.3245
23,20191220,300726.SZ,27.08,27.27,26.5,26.51,27.19,-0.6799999999999997,-2.5009,44743.39,120168.692,4.1532,0.7,27.112,60038.498,26.674,55356.224,25.774,49033.7015
24,20191219,300726.SZ,27.22,27.34,26.82,27.19,27.06,0.13000000000000256,0.4804,51074.53,138477.0,4.7409,0.72,27.208,63871.204,26.624,55623.16,25.7265,50804.3455
25,20191218,300726.SZ,27.3,27.97,27.06,27.06,27.42,-0.360000000000003,-1.3129,70056.31,192635.324,6.5028,1.11,27.092,70867.022,26.491,55146.474,25.617,49501.819
26,20191217,300726.SZ,27.27,27.45,27.01,27.42,27.38,0.0400000000000027,0.1461,61195.21,166591.422,5.6803,1.05,26.82,63279.032,26.327,51043.363,25.512,47761.543
27,20191216,300726.SZ,26.93,27.4,26.73,27.38,26.99,0.39000000000000057,1.445,73123.05,198596.086,6.7875,1.44,26.54,58134.792,26.14,49246.185,25.416,46844.5075
28,20191213,300726.SZ,26.6,27.06,26.41,26.99,26.61,0.379999999999999,1.428,63906.92,170973.529,5.932,1.35,26.236,50673.95,25.925,46552.928,25.2865,44549.133
29,20191212,300726.SZ,25.84,27.25,25.66,26.61,25.7,0.9100000000000001,3.5409,86053.62,229012.524,7.9877,2.18,26.04,47375.116,25.679,43985.472,25.1725,43621.4595
30,20191211,300726.SZ,26.07,26.07,25.54,25.7,26.02,-0.3200000000000003,-1.2298,32116.36,82746.849,2.9811,0.83,25.89,39425.926,25.438,38369.11,25.081,41647.182
31,20191210,300726.SZ,25.85,26.15,25.48,26.02,25.86,0.16000000000000014,0.6187,35474.01,91688.791,3.2928,0.88,25.834,38807.694,25.28,38898.138,25.0135,41844.5475
32,20191209,300726.SZ,26.28,26.28,25.81,25.86,26.01,-0.15000000000000213,-0.5767,35818.84,92986.67,3.3248,0.84,25.74,40357.578,25.059,38627.957,24.9305,42816.8405
33,20191206,300726.SZ,25.9,26.22,25.63,26.01,25.86,0.15000000000000213,0.58,47412.75,122888.902,4.401,1.17,25.614,42431.906,24.874,42711.179,24.8575,44024.4515
34,20191205,300726.SZ,25.46,26.14,25.31,25.86,25.42,0.4399999999999977,1.7309,46307.67,119650.623,4.2984,1.24,25.318,40595.828,24.829,45985.531,24.847,44552.066
35,20191204,300726.SZ,25.34,25.69,25.27,25.42,25.55,-0.129999999999999,-0.5088,29025.2,73890.874,2.6942,0.74,24.986,37312.294,24.743,43857.164,24.825,43887.7925
36,20191203,300726.SZ,25.17,25.58,24.92,25.55,25.23,0.3200000000000003,1.2683,43223.43,109431.551,4.0121,1.17,24.726,38988.582,24.697,44479.723,24.822,44431.917
37,20191202,300726.SZ,24.7,25.4,24.31,25.23,24.53,0.6999999999999993,2.8536,46190.48,115881.079,4.2875,1.07,24.378,36898.336,24.692,44442.83,24.832,44209.54
38,20191129,300726.SZ,24.19,24.78,24.1,24.53,24.2,0.33000000000000185,1.3636,38232.36,93801.659,3.5488,0.74,24.134,42990.452,24.648,42545.338,24.8635,44070.281
39,20191128,300726.SZ,24.03,24.35,24.0,24.2,24.12,0.0799999999999983,0.3317,29890.0,72326.334,2.7745,0.59,24.34,51375.234,24.666,43257.447,24.9105,43978.869
40,20191127,300726.SZ,23.64,24.27,23.62,24.12,23.81,0.3100000000000023,1.302,37406.64,90087.125,3.4722,0.75,24.5,50402.034,24.724,44925.254,24.958,44550.4665
41,20191126,300726.SZ,24.09,24.35,23.73,23.81,24.01,-0.20000000000000284,-0.833,32772.2,78701.003,3.042,0.63,24.668,49970.864,24.747,44790.957,,
