,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20
0,20200123,600458.SH,6.88,6.97,6.66,6.76,7.02,-0.2599999999999998,-3.7037,81526.06,55537.975,1.0155,1.21,7.012,70998.23,7.192,75468.982,7.216,105038.4405
1,20200122,600458.SH,6.96,7.05,6.81,7.02,7.02,0.0,0.0,71238.1,49369.175,0.8874,1.05,7.104,67385.618,7.269,80914.955,7.2245,104653.333
2,20200121,600458.SH,7.12,7.14,7.0,7.02,7.15,-0.13000000000000078,-1.8182,62187.7,43858.912,0.7746,0.85,7.156,68154.088,7.302,88747.762,7.2195,105369.7445
3,20200120,600458.SH,7.15,7.15,7.04,7.15,7.11,0.040000000000000036,0.5626,60493.76,42913.406,0.7535,0.77,7.228,72941.568,7.349,95620.143,7.211,108862.2495
4,20200117,600458.SH,7.25,7.36,7.1,7.11,7.22,-0.10999999999999943,-1.5235,79545.53,57265.462,0.9909,1.0,7.294,78667.536,7.388,114749.795,7.212,113582.582
5,20200116,600458.SH,7.29,7.34,7.18,7.22,7.28,-0.0600000000000005,-0.8242,63463.0,46073.892,0.7905,0.67,7.372,79939.734,7.403,121934.663,7.2085,115212.7885
6,20200115,600458.SH,7.38,7.38,7.23,7.28,7.38,-0.09999999999999964,-1.355,75080.45,54654.432,0.9352,0.69,7.434,94444.292,7.398,128316.208,7.2005,122413.299
7,20200114,600458.SH,7.5,7.53,7.37,7.38,7.48,-0.10000000000000053,-1.3369,86125.1,63860.022,1.0728,0.73,7.448,109341.436,7.375,127558.548,7.181,127140.273
8,20200113,600458.SH,7.49,7.49,7.34,7.48,7.5,-0.019999999999999574,-0.2667,89123.6,66012.883,1.1102,0.59,7.47,118298.718,7.34,128160.005,7.1495,128435.0315
9,20200110,600458.SH,7.54,7.63,7.45,7.5,7.53,-0.03000000000000025,-0.3984,85906.52,64497.417,1.0701,0.52,7.482,150832.054,7.298,137154.46,7.1085,128949.941
