,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20
0,20200123,000019.SZ,6.05,6.07,5.82,5.87,6.06,-0.1899999999999995,-3.1353,50381.86,29935.85,1.2113,1.41,6.09,39879.896,6.198,36493.046,6.2125,48848.358
1,20200122,000019.SZ,6.11,6.13,5.96,6.06,6.11,-0.05000000000000071,-0.8183,41531.86,25082.391,0.9986,1.2,6.154,35718.904,6.25,35251.381,6.22,48006.658
2,20200121,000019.SZ,6.26,6.26,6.11,6.11,6.26,-0.14999999999999947,-2.3962,33132.9,20378.081,0.7966,0.99,6.194,34488.592,6.281,36580.823,6.218,47368.0115
3,20200120,000019.SZ,6.15,6.32,6.15,6.26,6.15,0.10999999999999943,1.7886,36633.5,22855.94,0.8808,1.14,6.246,33317.512,6.309,39287.055,6.212,47794.8525
4,20200117,000019.SZ,6.2,6.23,6.14,6.15,6.19,-0.040000000000000036,-0.6462,37719.36,23298.213,0.9069,1.14,6.268,32159.016,6.316,45281.666,6.201,47996.396
5,20200116,000019.SZ,6.3,6.31,6.18,6.19,6.26,-0.0699999999999994,-1.1182,29576.9,18417.135,0.7111,0.85,6.306,33106.196,6.336,54032.969,6.198,48602.0885
6,20200115,000019.SZ,6.36,6.36,6.24,6.26,6.37,-0.11000000000000032,-1.7268,35380.3,22218.018,0.8507,0.91,6.346,34783.858,6.334,58329.61,6.19,49448.466
7,20200114,000019.SZ,6.37,6.38,6.33,6.37,6.37,0.0,0.0,27277.5,17338.309,0.6558,0.6,6.368,38673.054,6.316,57611.552,6.18,51079.6445
8,20200113,000019.SZ,6.34,6.39,6.27,6.37,6.34,0.03000000000000025,0.4732,30841.02,19528.485,0.7415,0.53,6.372,45256.598,6.287,59165.892,6.161,52183.2525
9,20200110,000019.SZ,6.42,6.44,6.3,6.34,6.39,-0.04999999999999982,-0.7825,42455.26,26945.281,1.0208,0.57,6.364,58404.316,6.254,61629.994,6.1395,52630.801
10,20200109,000019.SZ,6.38,6.44,6.35,6.39,6.37,0.019999999999999574,0.314,37965.21,24245.089,0.9128,0.46,6.366,74959.742,6.227,61203.67,6.117,51763.0255
11,20200108,000019.SZ,6.37,6.46,6.32,6.37,6.39,-0.019999999999999574,-0.313,54826.28,34911.042,1.3182,0.72,6.322,81875.362,6.19,60761.935,6.095,51466.654
12,20200107,000019.SZ,6.34,6.42,6.3,6.39,6.33,0.05999999999999961,0.9479,60195.22,38398.493,1.4473,0.82,6.264,76550.05,6.155,58155.2,6.0715,50415.6135
13,20200106,000019.SZ,6.31,6.45,6.28,6.33,6.35,-0.019999999999999574,-0.315,96579.61,61479.802,2.3221,1.49,6.202,73075.186,6.115,56302.65,6.049,48910.1205
14,20200103,000019.SZ,6.19,6.42,6.18,6.35,6.17,0.17999999999999972,2.9173,125232.39,78891.674,3.011,2.64,6.144,64855.672,6.086,50711.126,6.032,46097.349
15,20200102,000019.SZ,6.11,6.21,6.09,6.17,6.08,0.08999999999999986,1.4803,72543.31,44629.575,1.7442,1.83,6.088,47447.598,6.06,43171.208,6.0085,40911.402
16,20191231,000019.SZ,6.1,6.1,6.03,6.08,6.08,0.0,0.0,28199.72,17101.654,0.678,0.71,6.058,39648.508,6.046,40567.322,5.993,38021.0565
17,20191230,000019.SZ,6.0,6.08,5.9,6.08,6.04,0.040000000000000036,0.6623,42820.9,25697.969,1.0295,1.08,6.046,39760.35,6.044,44547.737,5.9825,37475.8535
18,20191227,000019.SZ,6.06,6.11,6.02,6.04,6.07,-0.03000000000000025,-0.4942,55482.04,33708.386,1.334,1.52,6.028,39530.114,6.035,45200.613,5.9695,36325.8065
19,20191226,000019.SZ,6.03,6.09,6.01,6.07,6.02,0.05000000000000071,0.8306,38192.02,23135.785,0.9183,0.98,6.028,36566.58,6.025,43631.608,5.96,34713.503
20,20191225,000019.SZ,6.0,6.02,5.96,6.02,6.02,0.0,0.0,33547.86,20076.835,0.8066,0.81,6.032,38894.818,6.007,42322.381,5.95,34054.0745
21,20191224,000019.SZ,5.97,6.02,5.96,6.02,5.99,0.02999999999999936,0.5008,28758.93,17223.802,0.6915,0.58,6.034,41486.136,6.0,42171.373,5.9425,33465.6145
22,20191223,000019.SZ,6.04,6.11,5.98,5.99,6.04,-0.04999999999999982,-0.8278,41669.72,25181.695,1.0019,0.82,6.042,49335.124,5.988,42676.027,5.9335,32818.903
23,20191220,000019.SZ,6.09,6.13,6.04,6.04,6.09,-0.04999999999999982,-0.821,40664.37,24725.287,0.9777,0.8,6.042,50871.112,5.983,41517.591,5.928,31888.5185
24,20191219,000019.SZ,6.04,6.14,6.03,6.09,6.03,0.05999999999999961,0.995,49833.21,30300.879,1.1981,1.09,6.022,50696.636,5.978,41483.572,5.918,31100.82
25,20191218,000019.SZ,6.06,6.1,6.02,6.03,6.06,-0.02999999999999936,-0.495,46504.45,28171.24,1.1181,1.09,5.982,45749.944,5.957,38651.596,5.905,29508.99
26,20191217,000019.SZ,5.98,6.09,5.96,6.06,5.99,0.0699999999999994,1.1686,68003.87,41066.891,1.635,1.89,5.966,42856.61,5.94,35474.791,5.8975,28130.345
27,20191216,000019.SZ,5.96,6.01,5.91,5.99,5.94,0.04999999999999982,0.8418,49349.66,29373.967,1.1865,1.53,5.934,36016.93,5.921,30403.97,5.892,25735.8115
28,20191213,000019.SZ,5.9,5.94,5.87,5.94,5.89,0.05000000000000071,0.8489,39791.99,23472.793,0.9567,1.23,5.924,32164.07,5.904,27451.0,5.885,24155.112
29,20191212,000019.SZ,5.95,5.95,5.86,5.89,5.95,-0.0600000000000005,-1.0084,25099.75,14786.423,0.6035,0.8,5.934,32270.508,5.895,25795.398,5.877,23181.2805
30,20191211,000019.SZ,5.89,5.98,5.88,5.95,5.9,0.04999999999999982,0.8475,32037.78,18990.607,0.7703,1.14,5.932,31553.248,5.893,25785.768,5.8765,22744.008
31,20191210,000019.SZ,5.93,5.97,5.86,5.9,5.94,-0.040000000000000036,-0.6734,33805.47,19909.801,0.8128,1.36,5.914,28092.972,5.885,24759.856,5.8745,21792.3225
32,20191209,000019.SZ,5.99,6.03,5.92,5.94,5.99,-0.04999999999999982,-0.8347,30085.36,17928.469,0.7233,1.32,5.908,24791.01,5.879,22961.779,5.8765,21096.18
33,20191206,000019.SZ,5.89,5.99,5.88,5.99,5.88,0.11000000000000032,1.8707,40324.18,23973.367,0.9695,2.09,5.884,22737.93,5.873,22259.446,5.873,21431.3845
34,20191205,000019.SZ,5.86,5.89,5.83,5.88,5.86,0.019999999999999574,0.3413,21513.45,12638.635,0.5172,1.07,5.856,19320.288,5.858,20718.068,5.878,20340.9305
35,20191204,000019.SZ,5.85,5.87,5.82,5.86,5.87,-0.009999999999999787,-0.1704,14736.4,8611.795,0.3543,0.69,5.854,20018.288,5.853,20366.384,5.8895,20094.8565
36,20191203,000019.SZ,5.8,5.88,5.78,5.87,5.82,0.04999999999999982,0.8591,17295.66,10105.206,0.4158,0.82,5.856,21426.74,5.855,20785.899,5.9015,20657.639
37,20191202,000019.SZ,5.87,5.89,5.81,5.82,5.85,-0.02999999999999936,-0.5128,19819.96,11576.044,0.4765,0.91,5.85,21132.548,5.863,21067.653,5.916,20980.086
38,20191129,000019.SZ,5.92,5.93,5.8,5.85,5.87,-0.020000000000000462,-0.3407,23235.97,13607.217,0.5587,1.05,5.862,21780.962,5.866,20859.224,5.934,21603.398
39,20191128,000019.SZ,5.86,5.98,5.86,5.87,5.87,0.0,0.0,25003.45,14772.985,0.6012,1.21,5.86,22115.848,5.859,20567.163,5.949,21509.822
40,20191127,000019.SZ,5.84,5.9,5.81,5.87,5.84,0.03000000000000025,0.5137,21778.66,12791.507,0.5236,1.08,5.852,20714.48,5.86,19702.248,5.9595,22040.132
41,20191126,000019.SZ,5.88,5.91,5.84,5.84,5.88,-0.040000000000000036,-0.6803,15824.7,9280.467,0.3805,0.75,5.854,20145.058,5.864,18824.789,,
42,20191125,000019.SZ,5.85,5.88,5.77,5.88,5.84,0.040000000000000036,0.6849,23062.03,13465.05,0.5545,1.16,5.876,21002.758,5.874,19230.581,,
43,20191122,000019.SZ,5.86,5.91,5.8,5.84,5.83,0.009999999999999787,0.1715,24910.4,14565.289,0.5989,1.31,5.87,19937.486,5.873,20603.323,,
44,20191121,000019.SZ,5.9,5.9,5.82,5.83,5.88,-0.04999999999999982,-0.8503,17996.61,10518.46,0.4327,0.96,5.858,19018.478,5.898,19963.793,,
45,20191120,000019.SZ,5.95,5.97,5.85,5.88,5.95,-0.07000000000000028,-1.1765,18931.55,11183.037,0.4552,1.08,5.868,18690.016,5.926,19823.329,,
46,20191119,000019.SZ,5.87,5.95,5.82,5.95,5.85,0.10000000000000053,1.7094,20113.2,11873.336,0.4836,1.15,5.874,17504.52,5.948,20529.379,,
47,20191118,000019.SZ,5.78,5.86,5.78,5.85,5.78,0.0699999999999994,1.2111,17735.67,10344.387,0.4264,0.83,5.872,17458.404,5.969,20892.519,,
48,20191115,000019.SZ,5.88,5.88,5.77,5.78,5.88,-0.09999999999999964,-1.7007,20315.36,11835.876,0.4884,0.97,5.876,21269.16,6.002,22347.572,,
49,20191114,000019.SZ,5.97,5.97,5.85,5.88,5.91,-0.03000000000000025,-0.5076,16354.3,9633.85,0.3932,0.78,5.938,20909.108,6.039,22452.481,,
50,20191113,000019.SZ,5.97,5.97,5.87,5.91,5.94,-0.03000000000000025,-0.5051,13004.07,7683.463,0.3127,0.55,5.984,20956.642,6.059,24378.016,,
51,20191112,000019.SZ,5.88,5.94,5.86,5.94,5.87,0.07000000000000028,1.1925,19882.62,11745.934,0.478,0.82,6.022,23554.238,,,,
