,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20
0,20200123,300472.SZ,13.0,13.18,12.13,12.25,13.0,-0.75,-5.7692,95012.33,119984.433,5.815,0.91,13.07,93891.63,14.431,160329.828,14.7075,125080.7015
1,20200122,300472.SZ,13.21,13.22,12.84,13.0,13.29,-0.28999999999999915,-2.1821,69203.32,90015.562,4.2354,0.45,13.432,104663.604,15.136,164667.407,14.756,122076.9475
2,20200121,300472.SZ,13.27,13.41,13.17,13.29,13.26,0.02999999999999936,0.2262,76358.5,101414.114,4.6733,0.39,13.634,154332.306,15.634,179285.913,14.7815,119839.4715
3,20200120,300472.SZ,13.5,13.5,13.16,13.26,13.55,-0.2900000000000009,-2.1402,93461.45,124077.721,5.7201,0.43,14.018,194700.332,15.963,185233.372,14.7945,117220.9965
4,20200117,300472.SZ,14.04,14.1,13.51,13.55,14.06,-0.5099999999999998,-3.6273,135422.55,186638.946,8.2882,0.6,14.746,217379.242,16.144,192419.635,14.8165,114256.884
5,20200116,300472.SZ,13.88,14.2,13.81,14.06,14.01,0.05000000000000071,0.3569,148872.2,208507.988,9.1114,0.66,15.792,226768.026,16.159,181461.24,14.828,109820.4565
6,20200115,300472.SZ,14.71,14.77,13.9,14.01,15.21,-1.200000000000001,-7.8895,317546.83,451114.272,19.4347,1.55,16.84,224671.21,16.138,172407.38,14.8065,104049.7565
7,20200114,300472.SZ,15.21,15.99,15.21,15.21,16.9,-1.6899999999999977,-10.0,278198.63,424370.154,17.0265,1.58,17.634,204239.52,16.103,146004.917,14.792,90630.705
8,20200113,300472.SZ,20.5,20.5,16.9,16.9,18.78,-1.8800000000000026,-10.0106,206856.0,382078.801,12.6601,1.24,17.908,175766.412,15.911,122573.879,14.699,78156.8535
9,20200110,300472.SZ,19.3,19.98,17.5,18.78,19.3,-0.5199999999999996,-2.6943,182366.47,343560.866,11.1613,1.34,17.542,167460.028,15.537,105238.479,14.513,69228.0035
10,20200109,300472.SZ,17.65,19.35,17.62,19.3,17.98,1.3200000000000003,7.3415,138388.12,257587.659,8.4697,1.15,16.526,136154.454,14.984,89831.575,14.23,62189.8995
11,20200108,300472.SZ,16.6,18.0,16.51,17.98,16.58,1.4000000000000021,8.4439,215388.38,371280.38,13.1824,2.45,15.436,120143.55,14.376,79486.488,13.9245,56369.1835
12,20200107,300472.SZ,15.72,16.58,15.5,16.58,15.07,1.509999999999998,10.0199,135833.09,220792.062,8.3134,1.96,14.572,87770.314,13.929,60393.03,13.696,48383.3245
13,20200106,300472.SZ,13.66,15.07,13.58,15.07,13.7,1.370000000000001,10.0,165324.08,243898.928,10.1183,3.84,13.914,69381.346,13.626,49208.621,13.537,43487.13
14,20200103,300472.SZ,13.85,13.85,13.66,13.7,13.85,-0.15000000000000036,-1.083,25838.6,35455.949,1.5814,0.59,13.532,43016.93,13.489,36094.133,13.448,36316.476
15,20200102,300472.SZ,13.82,14.2,13.63,13.85,13.66,0.1899999999999995,1.3909,58333.6,80435.602,3.5702,1.5,13.442,43508.696,13.497,38179.673,13.438,36219.272
16,20191231,300472.SZ,13.3,13.83,13.18,13.66,13.29,0.370000000000001,2.784,53522.2,72213.632,3.2757,1.62,13.316,38829.426,13.475,35692.133,13.42,34390.092
17,20191230,300472.SZ,13.15,13.47,13.05,13.29,13.16,0.129999999999999,0.9878,43888.25,58085.681,2.6861,1.51,13.286,33015.746,13.481,35256.493,13.424,33082.082
18,20191227,300472.SZ,13.18,13.25,12.9,13.16,13.25,-0.08999999999999986,-0.6792,33502.0,43851.621,2.0504,1.15,13.338,29035.896,13.487,33739.828,13.4425,32445.6495
19,20191226,300472.SZ,13.21,13.48,13.1,13.25,13.22,0.02999999999999936,0.2269,28297.43,37524.687,1.7319,0.86,13.446,29171.336,13.489,33217.528,13.467,32392.7095
20,20191225,300472.SZ,13.46,13.47,13.2,13.22,13.51,-0.28999999999999915,-2.1466,34937.25,46593.384,2.1383,1.07,13.552,32850.65,13.476,34548.224,13.492,34053.098
21,20191224,300472.SZ,13.53,13.58,13.03,13.51,13.55,-0.040000000000000924,-0.2952,24453.8,32652.54,1.4966,0.65,13.634,32554.84,13.473,33251.879,13.5195,37043.8655
22,20191223,300472.SZ,13.63,13.81,13.43,13.55,13.7,-0.14999999999999858,-1.0949,23989.0,32683.381,1.4682,0.62,13.676,37497.24,13.463,36373.619,13.5145,37761.9555
23,20191220,300472.SZ,13.73,13.79,13.48,13.7,13.78,-0.08000000000000007,-0.5806,34179.2,46563.491,2.0919,0.92,13.636,38443.76,13.448,37765.639,13.509,39247.8205
24,20191219,300472.SZ,13.75,13.98,13.68,13.78,13.63,0.14999999999999858,1.1005,46694.0,64556.341,2.8578,1.29,13.532,37263.72,13.407,36538.819,13.4955,38932.3405
25,20191218,300472.SZ,13.7,13.91,13.49,13.63,13.72,-0.08999999999999986,-0.656,33458.2,45635.065,2.0477,0.99,13.4,36245.798,13.379,34258.871,13.4825,39512.4505
26,20191217,300472.SZ,13.35,14.22,13.24,13.72,13.35,0.370000000000001,2.7715,49165.8,66912.378,3.0091,1.39,13.312,33948.918,13.365,33088.051,13.4835,40101.9455
27,20191216,300472.SZ,13.23,13.4,13.13,13.35,13.18,0.16999999999999993,1.2898,28721.6,38035.525,1.7578,0.77,13.25,35249.998,13.367,30907.671,13.481,41111.8615
28,20191213,300472.SZ,13.12,13.23,13.08,13.18,13.12,0.0600000000000005,0.4573,28279.0,37260.958,1.7308,0.79,13.26,37087.518,13.398,31151.471,13.471,42440.2815
29,20191212,300472.SZ,13.18,13.25,13.02,13.12,13.19,-0.07000000000000028,-0.5307,41604.39,54646.669,2.5463,1.29,13.282,35813.918,13.445,31567.891,13.44,44093.851
30,20191211,300472.SZ,13.24,13.31,13.07,13.19,13.41,-0.22000000000000064,-1.6406,21973.8,28939.116,1.3449,0.68,13.358,32271.944,13.508,33557.972,13.453,47111.8275
31,20191210,300472.SZ,13.4,13.5,12.81,13.41,13.4,0.009999999999999787,0.0746,55671.2,73246.974,3.4072,2.1,13.418,32227.184,13.566,40835.852,13.471,49418.4995
32,20191209,300472.SZ,13.44,13.57,13.29,13.4,13.29,0.11000000000000121,0.8277,37909.2,50808.797,2.3201,1.5,13.484,26565.344,13.566,39150.292,13.509,54313.3135
33,20191206,300472.SZ,13.5,13.62,13.29,13.29,13.5,-0.21000000000000085,-1.5556,21911.0,29350.403,1.341,0.8,13.536,25215.424,13.57,40730.002,13.549,55421.096
34,20191205,300472.SZ,13.42,13.64,13.27,13.5,13.49,0.009999999999999787,0.0741,23894.52,32124.427,1.4624,0.69,13.608,27321.864,13.584,41325.862,13.53,55089.666
35,20191204,300472.SZ,13.7,13.7,13.41,13.49,13.74,-0.25,-1.8195,21750.0,29424.083,1.3312,0.44,13.658,34844.0,13.586,44766.03,13.503,54352.47
36,20191203,300472.SZ,13.67,13.96,13.45,13.74,13.66,0.08000000000000007,0.5857,27362.0,37444.485,1.6746,0.53,13.714,49444.52,13.602,47115.84,13.476,53935.16
37,20191202,300472.SZ,13.6,13.91,13.52,13.66,13.65,0.009999999999999787,0.0733,31159.6,42726.917,1.9071,0.55,13.648,51735.24,13.595,51316.052,13.4465,53336.45
38,20191129,300472.SZ,13.76,13.76,13.45,13.65,13.75,-0.09999999999999964,-0.7273,32443.2,44000.759,1.9856,0.59,13.604,56244.58,13.544,53729.092,13.4265,52613.86
39,20191128,300472.SZ,13.56,13.97,13.28,13.75,13.77,-0.019999999999999574,-0.1452,61505.2,83811.847,3.7643,1.12,13.56,55329.86,13.435,56619.811,13.4085,51852.49
40,20191127,300472.SZ,13.38,13.99,12.68,13.77,13.41,0.35999999999999943,2.6846,94752.6,126067.376,5.7991,2.12,13.514,54688.06,13.398,60665.683,13.3845,49632.77
41,20191126,300472.SZ,13.44,13.52,13.15,13.41,13.44,-0.02999999999999936,-0.2232,38815.6,51786.52,2.3756,0.76,13.49,44787.16,13.376,58001.147,,
42,20191125,300472.SZ,13.56,13.66,13.3,13.44,13.43,0.009999999999999787,0.0745,53706.3,72379.61,3.287,1.05,13.542,50896.864,13.452,69476.335,,
43,20191122,300472.SZ,13.52,13.55,13.26,13.43,13.52,-0.08999999999999986,-0.6657,27869.6,37266.922,1.7057,0.48,13.484,51213.604,13.528,70112.19,,
44,20191121,300472.SZ,13.76,13.8,13.3,13.52,13.65,-0.13000000000000078,-0.9524,58296.2,78757.215,3.5679,0.87,13.31,57909.762,13.476,68853.47,,
45,20191120,300472.SZ,13.67,13.84,13.26,13.65,13.67,-0.019999999999999574,-0.1463,45248.1,61040.866,2.7693,0.64,13.282,66643.306,13.42,63938.91,,
46,20191119,300472.SZ,13.48,13.77,13.34,13.67,13.15,0.5199999999999996,3.9544,69364.12,93665.18,4.2453,0.79,13.262,71215.134,13.35,60754.48,,
47,20191118,300472.SZ,12.59,13.15,12.46,13.15,12.56,0.5899999999999999,4.6975,55290.0,71424.772,3.3839,0.62,13.362,88055.806,13.298,55356.848,,
48,20191115,300472.SZ,13.12,13.5,12.31,12.56,13.38,-0.8200000000000003,-6.1286,61350.39,78493.624,3.7548,0.77,13.572,89010.776,13.309,51498.628,,
49,20191114,300472.SZ,13.83,14.37,13.1,13.38,13.55,-0.16999999999999993,-1.2546,101963.92,139333.309,6.2405,1.67,13.642,79797.178,13.382,47085.169,,
50,20191113,300472.SZ,13.9,14.28,13.2,13.55,14.17,-0.6199999999999992,-4.3754,68107.24,93011.14,4.1683,1.35,13.558,61234.514,13.371,38599.857,,
51,20191112,300472.SZ,15.39,15.39,13.82,14.17,14.2,-0.02999999999999936,-0.2113,153567.48,227538.455,9.3987,6.78,13.438,50293.826,,,,
52,20191111,300472.SZ,12.99,14.2,12.9,14.2,12.91,1.2899999999999991,9.9923,60064.85,83534.551,3.6761,4.29,13.234,22657.89,,,,
53,20191108,300472.SZ,13.34,13.52,12.89,12.91,12.96,-0.05000000000000071,-0.3858,15282.4,20159.896,0.9353,1.06,13.046,13986.48,,,,
54,20191107,300472.SZ,12.95,13.07,12.78,12.96,12.95,0.010000000000001563,0.0772,9150.6,11843.392,0.56,0.57,13.122,14373.16,,,,
55,20191106,300472.SZ,13.07,13.21,12.8,12.95,13.15,-0.20000000000000107,-1.5209,13403.8,17369.044,0.8203,0.73,13.184,15965.2,,,,
56,20191105,300472.SZ,13.24,13.44,13.06,13.15,13.26,-0.10999999999999943,-0.8296,15387.8,20348.842,0.9418,0.85,,,,,,
57,20191104,300472.SZ,13.29,13.43,13.08,13.26,13.29,-0.02999999999999936,-0.2257,16707.8,22149.754,1.0226,0.97,,,,,,
58,20191101,300472.SZ,13.27,13.43,13.02,13.29,13.27,0.019999999999999574,0.1507,17215.8,22876.441,1.0537,1.13,,,,,,
59,20191031,300472.SZ,13.15,13.47,13.14,13.27,13.15,0.11999999999999922,0.9125,17110.8,22713.174,1.0472,1.28,,,,,,
