,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20
0,20200123,603813.SH,18.78,18.93,18.3,18.65,19.07,-0.4200000000000017,-2.2024,6791.0,12611.115,1.4351,1.17,19.018,5605.992,19.152,5835.636,19.0575,6671.9235
1,20200122,603813.SH,18.86,19.17,18.58,19.07,19.1,-0.030000000000001137,-0.1571,5620.7,10601.788,1.1878,0.93,19.098,5798.992,19.232,6030.483,19.051,6592.5235
2,20200121,603813.SH,19.15,19.23,18.94,19.1,19.2,-0.09999999999999787,-0.5208,4129.87,7878.825,0.8727,0.67,19.126,6061.328,19.22,6294.581,19.0155,6482.0875
3,20200120,603813.SH,19.06,19.25,18.38,19.2,19.07,0.129999999999999,0.6817,7024.2,13323.642,1.4843,1.22,19.168,6167.278,19.237,6653.149,18.9655,6520.784
4,20200117,603813.SH,19.07,19.15,18.98,19.07,19.05,0.019999999999999574,0.105,4464.19,8513.595,0.9434,0.74,19.216,5763.238,19.219,6874.17,18.9335,6490.6365
5,20200116,603813.SH,19.17,19.42,18.96,19.05,19.21,-0.16000000000000014,-0.8329,7756.0,14849.784,1.639,1.24,19.286,6065.28,19.208,7080.399,18.9155,6604.902
6,20200115,603813.SH,19.32,19.4,18.91,19.21,19.31,-0.09999999999999787,-0.5179,6932.38,13256.778,1.4649,1.06,19.366,6261.974,19.217,7084.194,18.898,7086.152
7,20200114,603813.SH,19.45,19.57,19.31,19.31,19.44,-0.13000000000000256,-0.6687,4659.62,9035.406,0.9847,0.65,19.314,6527.834,19.192,7075.631,18.889,7514.646
8,20200113,603813.SH,19.21,19.49,19.18,19.44,19.42,0.019999999999999574,0.103,5004.0,9673.984,1.0574,0.63,19.306,7139.02,19.153,7675.811,18.8405,7496.799
9,20200110,603813.SH,19.46,19.54,19.2,19.42,19.45,-0.029999999999997584,-0.1542,5974.4,11577.402,1.2625,0.74,19.222,7985.102,19.052,7715.951,18.7675,7513.199
10,20200109,603813.SH,19.03,19.46,18.96,19.45,18.95,0.5,2.6385,8739.47,16862.239,1.8468,1.11,19.13,8095.518,18.963,7508.211,18.6785,7430.029
11,20200108,603813.SH,19.27,19.37,18.83,18.95,19.27,-0.3200000000000003,-1.6606,8261.68,15779.193,1.7458,1.08,19.068,7906.414,18.87,7154.564,18.599,7201.6755
12,20200107,603813.SH,19.1,19.34,19.0,19.27,19.02,0.25,1.3144,7715.55,14819.53,1.6304,0.94,19.07,7623.428,18.811,6669.594,18.538,6932.4015
13,20200106,603813.SH,18.96,19.17,18.83,19.02,18.96,0.05999999999999872,0.3165,9234.41,17557.021,1.9514,1.24,19.0,8212.602,18.694,6388.419,18.4615,6724.434
14,20200103,603813.SH,19.28,19.28,18.87,18.96,19.14,-0.17999999999999972,-0.9404,6526.48,12410.039,1.3792,0.94,18.882,7446.8,18.648,6107.103,18.394,6480.9905
15,20200102,603813.SH,19.08,19.21,18.88,19.14,18.96,0.17999999999999972,0.9494,7793.95,14850.309,1.647,1.22,18.796,6920.904,18.623,6129.405,18.322,6378.7165
16,20191231,603813.SH,18.92,18.97,18.66,18.96,18.92,0.03999999999999915,0.2114,6846.75,12876.34,1.4468,1.2,18.672,6402.714,18.579,7088.11,18.227,6177.769
17,20191230,603813.SH,18.6,19.32,18.38,18.92,18.43,0.490000000000002,2.6587,10661.42,20074.337,2.253,2.34,18.552,5715.76,18.586,7953.661,18.1405,6007.1815
18,20191227,603813.SH,18.62,18.85,18.41,18.43,18.53,-0.10000000000000142,-0.5397,5405.4,10089.421,1.1423,1.13,18.388,4564.236,18.528,7317.787,18.0575,5634.8935
19,20191226,603813.SH,18.51,18.61,18.34,18.53,18.52,0.010000000000001563,0.054,3897.0,7196.51,0.8235,0.73,18.414,4767.406,18.483,7310.447,17.9995,5547.9735
20,20191225,603813.SH,18.4,18.74,18.29,18.52,18.36,0.16000000000000014,0.8715,5203.0,9650.138,1.0995,0.67,18.45,5337.906,18.394,7351.847,17.9405,5493.4735
21,20191224,603813.SH,18.1,18.41,18.1,18.36,18.1,0.259999999999998,1.4365,3411.98,6226.485,0.721,0.33,18.486,7773.506,18.328,7248.787,17.894,5435.6235
22,20191223,603813.SH,18.52,18.52,18.01,18.1,18.56,-0.4599999999999973,-2.4784,4903.8,8963.518,1.0363,0.49,18.62,10191.562,18.265,7195.209,17.8685,5454.9245
23,20191220,603813.SH,18.72,18.95,18.5,18.56,18.71,-0.15000000000000213,-0.8017,6421.25,11979.261,1.3569,0.65,18.668,10071.338,18.229,7060.449,17.851,5424.1175
24,20191219,603813.SH,18.71,18.82,18.62,18.71,18.7,0.010000000000001563,0.0535,6749.5,12627.999,1.4263,0.72,18.552,9853.488,18.14,6854.878,17.8135,5385.255
25,20191218,603813.SH,19.05,19.5,18.6,18.7,19.03,-0.33000000000000185,-1.7341,17381.0,32840.982,3.6729,2.58,18.338,9365.788,18.021,6628.028,17.782,5301.48
26,20191217,603813.SH,18.4,19.11,18.22,19.03,18.34,0.6900000000000013,3.7623,15502.26,28958.955,3.2759,3.69,18.17,6724.068,17.875,5267.428,17.753,4765.28
27,20191216,603813.SH,18.29,18.38,17.98,18.34,17.98,0.35999999999999943,2.0022,4302.68,7827.798,0.9092,1.06,17.91,4198.856,17.695,4060.702,17.732,4393.217
28,20191213,603813.SH,17.67,18.05,17.66,17.98,17.64,0.33999999999999986,1.9274,5332.0,9521.216,1.1267,1.38,17.79,4049.56,17.587,3952.0,17.725,4489.6095
29,20191212,603813.SH,17.89,17.95,17.57,17.64,17.86,-0.21999999999999886,-1.2318,4311.0,7626.635,0.911,1.11,17.728,3856.268,17.516,3785.5,17.7245,4548.6095
30,20191211,603813.SH,17.81,17.96,17.63,17.86,17.73,0.129999999999999,0.7332,4172.4,7432.588,0.8817,1.09,17.704,3890.268,17.487,3635.1,17.749,4842.4095
31,20191210,603813.SH,17.67,17.84,17.6,17.73,17.74,-0.00999999999999801,-0.0564,2876.2,5096.481,0.6078,0.73,17.58,3810.788,17.46,3622.46,17.742,5231.6895
32,20191209,603813.SH,17.57,17.83,17.53,17.74,17.67,0.06999999999999673,0.3962,3556.2,6303.011,0.7515,0.92,17.48,3922.548,17.472,3714.64,17.777,5612.0795
33,20191206,603813.SH,17.51,17.67,17.42,17.67,17.52,0.15000000000000213,0.8562,4365.54,7679.652,0.9225,1.18,17.384,3854.44,17.473,3787.786,17.8365,6030.072
34,20191205,603813.SH,17.25,17.55,17.15,17.52,17.24,0.28000000000000114,1.6241,4481.0,7787.234,0.9469,1.33,17.304,3714.732,17.487,3915.632,17.8885,6198.745
