,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20
0,20200123,603345.SH,56.27,56.39,53.5,53.85,56.6,-2.75,-4.8587,16768.37,92174.701,1.2251,0.67,57.264,24906.946,58.564,23200.252,58.7715,23253.199
1,20200122,603345.SH,55.75,58.0,55.67,56.6,56.83,-0.22999999999999687,-0.4047,21855.48,123198.198,1.5967,0.93,58.332,25080.058,58.975,23795.056,59.141,22954.8245
2,20200121,603345.SH,58.51,58.88,56.48,56.83,58.46,-1.6300000000000026,-2.7882,27714.28,159252.766,2.0248,1.18,58.97,23557.816,59.01,24070.362,59.386,22690.371
3,20200120,603345.SH,61.12,61.38,58.37,58.46,60.58,-2.1199999999999974,-3.4995,31321.45,184709.699,2.2883,1.44,59.604,23482.5,59.105,23766.523,59.6335,22164.716
4,20200117,603345.SH,59.09,61.59,58.6,60.58,59.19,1.3900000000000006,2.3484,26875.15,163042.374,1.9635,1.25,60.154,21772.246,58.935,23909.63,59.737,21293.81
5,20200116,603345.SH,60.15,60.6,58.2,59.19,59.79,-0.6000000000000014,-1.0035,17633.93,104266.397,1.2883,0.78,59.864,21493.558,58.645,23499.252,59.7575,20437.969
6,20200115,603345.SH,59.8,60.45,58.84,59.79,60.0,-0.21000000000000085,-0.35,14244.27,85259.766,1.0407,0.58,59.618,22510.054,58.628,25979.956,59.861,20259.2155
7,20200114,603345.SH,61.21,61.87,58.6,60.0,61.21,-1.2100000000000009,-1.9768,27337.7,163820.505,1.9973,1.14,59.05,24582.908,58.59,27512.504,59.9605,20684.105
8,20200113,603345.SH,59.2,61.4,58.84,61.21,59.13,2.0799999999999983,3.5177,22770.18,137217.761,1.6636,0.87,58.606,24050.546,58.725,26279.646,60.137,19852.6195
9,20200110,603345.SH,57.96,60.04,57.42,59.13,57.96,1.1700000000000017,2.0186,25481.71,150336.833,1.8617,1.0,57.716,26047.014,58.776,25234.416,60.2765,19252.3225
10,20200109,603345.SH,57.49,58.5,56.5,57.96,56.95,1.009999999999998,1.7735,22716.41,130335.975,1.6596,0.77,57.426,25504.946,58.979,23306.146,60.426,18516.355
11,20200108,603345.SH,57.72,58.55,56.68,56.95,57.78,-0.8299999999999983,-1.4365,24608.54,142283.342,1.7979,0.81,57.638,29449.858,59.307,22114.593,60.673,17861.873
12,20200107,603345.SH,56.96,57.82,56.66,57.78,56.76,1.0200000000000031,1.797,24675.89,141875.729,1.8028,0.87,58.13,30442.1,59.762,21310.38,60.9835,17236.844
