,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20
0,20200123,600030.SH,24.69,24.86,23.62,23.9,25.2,-1.3000000000000007,-5.1587,2452483.79,5960881.961,2.4988,1.64,25.078,1777217.802,25.29,1668904.205,25.1605,2125987.0295
1,20200122,600030.SH,24.98,25.43,24.42,25.2,25.17,0.029999999999997584,0.1192,2036271.31,5070795.737,2.0747,1.55,25.32,1494392.172,25.444,1587216.137,25.122,2042066.3205
2,20200121,600030.SH,25.47,25.65,25.11,25.17,25.76,-0.5899999999999999,-2.2904,1691808.91,4287213.237,1.7238,1.27,25.344,1315296.27,25.418,1590201.081,25.021,1980998.9425
3,20200120,600030.SH,25.34,25.78,25.2,25.76,25.36,0.40000000000000213,1.5773,1408182.61,3600438.304,1.4348,0.99,25.422,1328782.646,25.471,1621325.63,24.915,1967195.565
4,20200117,600030.SH,25.27,25.75,25.23,25.36,25.11,0.25,0.9956,1297342.39,3300089.5,1.3218,0.83,25.464,1426166.766,25.427,1710910.852,24.806,1966192.32
5,20200116,600030.SH,25.36,25.36,25.06,25.11,25.32,-0.21000000000000085,-0.8294,1038355.64,2617122.455,1.058,0.62,25.502,1560590.608,25.429,1764975.825,24.7255,1954413.4385
6,20200115,600030.SH,25.4,25.59,25.2,25.32,25.56,-0.23999999999999844,-0.939,1140791.8,2890493.047,1.1623,0.61,25.568,1680040.102,25.467,2018876.851,24.66,1988295.253
7,20200114,600030.SH,25.98,26.14,25.51,25.56,25.97,-0.41000000000000014,-1.5787,1759240.79,4551674.805,1.7925,0.92,25.492,1865105.892,25.465,2241770.665,24.5875,2068347.1425
8,20200113,600030.SH,25.45,25.98,25.03,25.97,25.55,0.41999999999999815,1.6438,1895103.21,4832118.154,1.9309,0.95,25.52,1913868.614,25.475,2681048.675,24.4755,2070558.1455
9,20200110,600030.SH,25.96,26.09,25.21,25.55,25.44,0.10999999999999943,0.4324,1969461.6,5049383.157,2.0067,1.0,25.39,1995654.938,25.211,2661814.522,24.327,2103647.8655
10,20200109,600030.SH,25.33,25.56,25.21,25.44,24.94,0.5,2.0048,1635603.11,4151017.889,1.6665,0.69,25.356,1969361.042,25.031,2583069.854,24.1595,2032669.903
11,20200108,600030.SH,25.43,25.48,24.85,24.94,25.7,-0.759999999999998,-2.9572,2066120.75,5204057.626,2.1051,0.79,25.366,2357713.6,24.8,2496916.504,23.999,1985322.647
