,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20
0,20200123,603076.SH,23.32,23.43,22.09,22.5,23.34,-0.8399999999999999,-3.599,6395.11,14508.581,2.3819,0.8,23.294,8525.374,24.064,8174.958,24.3025,9363.024
1,20200122,603076.SH,23.26,23.47,22.33,23.34,23.28,0.05999999999999872,0.2577,6917.0,15940.218,2.5762,0.92,23.682,8042.102,24.381,8125.978,24.3145,9230.5255
2,20200121,603076.SH,23.05,23.71,22.91,23.28,23.08,0.20000000000000284,0.8666,7354.23,17173.966,2.7391,1.04,23.958,7495.702,24.607,8771.017,24.285,9140.7255
3,20200120,603076.SH,23.01,23.5,22.87,23.08,24.27,-1.1900000000000013,-4.9032,14937.53,34449.041,5.5635,2.53,24.284,7105.256,24.786,9001.026,24.254,9021.365
4,20200117,603076.SH,24.47,25.08,24.27,24.27,24.44,-0.1700000000000017,-0.6956,7023.0,17299.613,2.6157,0.9,24.66,5915.456,24.926,8314.273,24.241,8468.33
5,20200116,603076.SH,24.7,24.91,24.41,24.44,24.72,-0.2799999999999976,-1.1327,3978.75,9783.426,1.4819,0.48,24.834,7824.542,24.945,8344.585,24.164,8276.4435
6,20200115,603076.SH,24.99,25.28,24.68,24.72,24.91,-0.19000000000000128,-0.7627,4185.0,10422.257,1.5587,0.42,25.08,8209.854,24.935,8803.076,24.072,8297.213
7,20200114,603076.SH,24.99,25.28,24.85,24.91,24.96,-0.05000000000000071,-0.2003,5402.0,13503.518,2.012,0.5,25.256,10046.332,24.896,10059.342,23.965,8373.885
8,20200113,603076.SH,24.7,25.17,24.25,24.96,25.14,-0.17999999999999972,-0.716,8988.53,22178.79,3.3478,0.84,25.288,10896.796,24.824,10667.508,23.843,8390.535
9,20200110,603076.SH,25.67,26.53,24.92,25.14,25.67,-0.5300000000000011,-2.0647,16568.43,42584.968,6.1709,1.87,25.192,10713.09,24.72,11539.933,23.7035,8190.392
10,20200109,603076.SH,25.56,25.77,25.34,25.67,25.6,0.07000000000000028,0.2734,5905.31,15071.997,2.1994,0.63,25.056,8864.628,24.541,10551.09,23.5465,7478.2205
11,20200108,603076.SH,25.01,25.97,24.82,25.6,25.07,0.5300000000000011,2.1141,13367.39,34039.313,4.9787,1.33,24.79,9396.298,24.248,10335.073,23.3685,7320.055
12,20200107,603076.SH,24.36,25.07,24.34,25.07,24.48,0.5899999999999999,2.4101,9654.32,23917.973,3.5958,0.92,24.536,10072.352,23.963,9510.434,23.1975,6816.5355
13,20200106,603076.SH,24.26,24.85,24.25,24.48,24.46,0.019999999999999574,0.0818,8070.0,19823.337,3.0057,0.65,24.36,10438.22,23.722,9041.704,23.0465,6488.4695
14,20200103,603076.SH,24.27,24.46,24.2,24.46,24.34,0.120000000000001,0.493,7326.12,17803.355,2.7286,0.6,24.248,12366.776,23.556,8622.387,22.9305,6216.9195
15,20200102,603076.SH,24.18,24.52,24.11,24.34,24.33,0.010000000000001563,0.0411,8563.66,20815.513,3.1895,0.76,24.026,12237.552,23.383,8208.302,22.8125,5998.6635
16,20191231,603076.SH,23.92,24.38,23.61,24.33,24.19,0.13999999999999702,0.5788,16747.66,40100.612,6.2377,1.87,23.706,11273.848,23.209,7791.35,22.693,5640.9305
17,20191230,603076.SH,23.7,24.28,23.16,24.19,23.92,0.2699999999999996,1.1288,11483.66,27179.622,4.2771,1.5,23.39,8948.516,23.034,6688.428,22.571,4863.345
18,20191227,603076.SH,23.31,24.94,23.31,23.92,23.35,0.5700000000000003,2.4411,17712.78,42370.004,6.5971,3.63,23.084,7645.188,22.862,6113.562,22.451,4392.712
