,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20
0,20200123,603355.SH,24.48,24.7,23.51,23.7,24.65,-0.9499999999999993,-3.854,15907.24,38203.478,0.3967,1.35,24.776,12132.24,25.105,12191.005,24.71,15097.7195
1,20200122,603355.SH,24.76,24.85,24.18,24.65,24.81,-0.16000000000000014,-0.6449,14315.25,35074.684,0.357,1.32,25.176,11780.98,25.293,12901.625,24.703,15047.7575
2,20200121,603355.SH,25.6,25.6,24.77,24.81,25.38,-0.5700000000000003,-2.2459,11017.0,27546.878,0.2747,0.96,25.346,10871.77,25.278,13441.165,24.647,14968.3655
3,20200120,603355.SH,25.25,25.45,25.04,25.38,25.34,0.03999999999999915,0.1579,9907.54,25009.804,0.2471,0.82,25.462,11507.374,25.322,13883.581,24.5765,15540.3645
4,20200117,603355.SH,25.55,25.73,25.25,25.34,25.7,-0.35999999999999943,-1.4008,9514.17,24173.053,0.2373,0.78,25.466,12017.686,25.314,16415.381,24.4915,16272.6975
5,20200116,603355.SH,25.38,26.17,25.2,25.7,25.5,0.1999999999999993,0.7843,14150.94,36365.079,0.3529,1.01,25.434,12249.77,25.207,17623.355,24.3995,16803.3205
6,20200115,603355.SH,25.39,25.65,25.02,25.5,25.39,0.10999999999999943,0.4332,9769.2,24759.069,0.2436,0.61,25.41,14022.27,25.039,18032.854,24.279,17584.543
7,20200114,603355.SH,25.49,25.9,25.35,25.39,25.4,-0.00999999999999801,-0.0394,14195.02,36400.188,0.354,0.87,25.21,16010.56,24.856,18086.353,24.135,18543.3555
8,20200113,603355.SH,25.22,25.48,24.73,25.4,25.18,0.21999999999999886,0.8737,12459.1,31317.531,0.3107,0.6,25.182,16259.788,24.67,17909.572,23.954,18555.3015
9,20200110,603355.SH,25.59,25.79,25.01,25.18,25.58,-0.3999999999999986,-1.5637,10674.59,26919.001,0.2662,0.46,25.162,20813.076,24.471,17876.437,23.7505,18508.7365
10,20200109,603355.SH,24.8,25.59,24.8,25.58,24.5,1.0799999999999983,4.4082,23013.44,58205.338,0.5739,1.04,24.98,22996.94,24.315,18004.434,23.5455,18502.616
11,20200108,603355.SH,25.23,25.25,24.45,24.5,25.25,-0.75,-2.9703,19710.65,48736.79,0.4915,0.98,24.668,22043.438,24.113,17193.89,23.3425,18236.281
12,20200107,603355.SH,25.04,25.59,25.03,25.25,25.3,-0.05000000000000071,-0.1976,15441.16,38955.615,0.3851,0.79,24.502,20162.146,24.016,16495.566,23.2065,18024.5885
13,20200106,603355.SH,24.3,25.72,23.75,25.3,24.27,1.0300000000000011,4.2439,35225.54,88178.389,0.8784,2.36,24.158,19559.356,23.831,17197.148,23.009,17812.3335
14,20200103,603355.SH,24.09,24.77,23.9,24.27,24.02,0.25,1.0408,21593.91,52646.499,0.5385,1.66,23.78,14939.798,23.669,16130.014,22.7925,16350.0595
15,20200102,603355.SH,23.93,24.11,23.62,24.02,23.67,0.34999999999999787,1.4787,18245.93,43574.397,0.455,1.48,23.65,13011.928,23.592,15983.286,22.6215,15682.09
16,20191231,603355.SH,23.61,23.77,23.4,23.67,23.53,0.14000000000000057,0.595,10304.19,24307.385,0.257,0.8,23.558,12344.342,23.519,17136.232,22.456,15044.743
17,20191230,603355.SH,23.3,23.75,23.21,23.53,23.41,0.120000000000001,0.5126,12427.21,29193.322,0.3099,0.84,23.53,12828.986,23.414,19000.358,22.3065,14860.952
18,20191227,603355.SH,23.62,23.96,23.3,23.41,23.62,-0.21000000000000085,-0.8891,12127.75,28634.651,0.3024,0.7,23.504,14834.94,23.238,19201.031,22.167,14947.895
19,20191226,603355.SH,23.59,23.75,23.1,23.62,23.56,0.060000000000002274,0.2547,11954.56,28058.604,0.2981,0.63,23.558,17320.23,23.03,19141.036,22.059,14690.845
