,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20
0,20200123,000028.SZ,50.1,51.41,48.45,49.48,50.5,-1.0200000000000031,-2.0198,30939.61,154560.646,0.8414,1.13,49.234,30343.964,49.142,23183.907,47.9445,22975.9365
1,20200122,000028.SZ,49.6,51.03,49.07,50.5,49.81,0.6899999999999977,1.3853,31216.2,157172.845,0.8489,1.33,49.224,27352.572,49.165,22067.412,47.743,22264.8425
2,20200121,000028.SZ,48.73,50.51,48.62,49.81,48.24,1.5700000000000003,3.2546,49573.62,246253.65,1.3481,2.99,48.852,23540.592,48.98,21257.464,47.523,21946.756
3,20200120,000028.SZ,48.37,49.37,47.52,48.24,48.14,0.10000000000000142,0.2077,15861.61,76802.748,0.4313,0.96,48.626,16581.014,48.844,18744.985,47.302,21050.53
4,20200117,000028.SZ,49.21,49.73,47.49,48.14,49.43,-1.2899999999999991,-2.6098,24128.78,116308.549,0.6561,1.51,48.832,16578.06,48.801,20645.607,47.1325,21268.2385
5,20200116,000028.SZ,49.16,50.16,48.66,49.43,48.64,0.7899999999999991,1.6242,15982.65,79256.206,0.4346,0.95,49.05,16023.85,48.606,20231.564,46.967,21436.081
6,20200115,000028.SZ,48.92,49.46,48.52,48.64,48.68,-0.03999999999999915,-0.0822,12156.3,59534.874,0.3306,0.64,49.106,16782.252,48.25,20602.969,46.708,21750.505
7,20200114,000028.SZ,49.24,49.24,48.4,48.68,49.27,-0.5900000000000034,-1.1975,14775.73,71965.488,0.4018,0.71,49.108,18974.336,47.922,21315.748,46.4855,22767.601
8,20200113,000028.SZ,49.3,49.69,48.79,49.27,49.23,0.04000000000000625,0.0813,15846.84,77902.027,0.4309,0.64,49.062,20908.956,47.634,22490.12,46.2615,23807.9565
9,20200110,000028.SZ,49.96,50.51,49.21,49.23,49.71,-0.480000000000004,-0.9656,21357.73,106058.908,0.5808,0.87,48.77,24713.154,47.174,22767.299,45.925,23794.947
10,20200109,000028.SZ,48.7,49.98,48.7,49.71,48.65,1.0600000000000023,2.1788,19774.66,97775.671,0.5377,0.81,48.162,24439.278,46.747,22767.966,45.5725,23239.4375
11,20200108,000028.SZ,48.25,49.12,48.01,48.65,48.45,0.19999999999999574,0.4128,23116.72,112702.45,0.6286,0.98,47.394,24423.686,46.321,22462.273,45.2005,23065.031
12,20200107,000028.SZ,47.8,48.63,47.18,48.45,47.81,0.6400000000000006,1.3386,24448.83,117586.99,0.6649,1.02,46.736,23657.16,46.066,22636.048,44.8975,22560.7195
13,20200106,000028.SZ,45.84,48.44,45.43,47.81,46.19,1.6200000000000045,3.5073,34867.83,165652.171,0.9482,1.67,46.206,24071.284,45.76,23356.075,44.586,21984.1545
14,20200103,000028.SZ,45.7,46.87,45.62,46.19,45.87,0.3200000000000003,0.6976,19988.35,92618.35,0.6495,0.95,45.578,20821.444,45.464,21890.87,44.312,20879.8485
