,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20
0,20200123,000935.SZ,15.08,15.09,14.0,14.26,15.08,-0.8200000000000003,-5.4377,115763.58,167566.176,1.5163,1.68,15.298,79947.424,15.7,86207.683,15.9075,138607.9875
1,20200122,000935.SZ,15.21,15.21,14.86,15.08,15.36,-0.27999999999999936,-1.8229,75580.32,113872.9,0.99,1.09,15.606,69097.53,15.881,83938.785,15.973,140599.8475
2,20200121,000935.SZ,15.95,15.95,15.34,15.36,15.97,-0.6100000000000012,-3.8197,88810.05,138627.848,1.1633,1.19,15.786,69157.3,15.954,91716.187,15.987,141137.825
3,20200120,000935.SZ,15.84,16.01,15.58,15.97,15.82,0.15000000000000036,0.9482,68652.06,108782.102,0.8992,0.86,15.958,74646.696,16.059,98337.935,15.9745,142766.454
4,20200117,000935.SZ,15.85,15.96,15.81,15.82,15.8,0.019999999999999574,0.1266,50931.11,80867.612,0.6671,0.55,16.008,79679.81,16.113,109586.115,15.9475,145209.5985
5,20200116,000935.SZ,16.09,16.09,15.8,15.8,15.98,-0.17999999999999972,-1.1264,61514.11,97780.841,0.8058,0.62,16.102,92467.942,16.155,121656.308,15.9455,149858.6455
6,20200115,000935.SZ,16.15,16.2,15.91,15.98,16.22,-0.23999999999999844,-1.4797,75879.17,121397.537,0.9939,0.66,16.156,98780.04,16.223,142512.008,15.937,154836.5735
7,20200114,000935.SZ,16.2,16.41,16.02,16.22,16.22,0.0,0.0,116257.03,188665.552,1.5228,0.95,16.122,114275.074,16.274,165830.096,15.9175,158898.5455
8,20200113,000935.SZ,16.22,16.25,15.97,16.22,16.29,-0.07000000000000028,-0.4297,93817.63,151058.735,1.2289,0.67,16.16,122029.174,16.264,183531.619,15.876,158590.7895
9,20200110,000935.SZ,16.12,16.31,15.88,16.29,16.07,0.21999999999999886,1.369,114871.77,185232.835,1.5047,0.76,16.218,139492.42,16.178,188991.806,15.818,159713.264
10,20200109,000935.SZ,16.0,16.14,15.94,16.07,15.81,0.2599999999999998,1.6445,93074.6,149356.523,1.2191,0.5,16.208,150844.674,16.115,191008.292,15.75,160692.656
11,20200108,000935.SZ,16.23,16.3,15.8,15.81,16.41,-0.5999999999999996,-3.6563,153354.34,245696.292,2.0087,0.71,16.29,186243.976,16.065,197260.91,15.712,164065.124
12,20200107,000935.SZ,16.5,16.75,16.2,16.41,16.51,-0.10000000000000142,-0.6057,155027.53,254935.286,2.0306,0.63,16.426,217385.118,16.02,190559.463,15.7135,164487.969
13,20200106,000935.SZ,16.45,16.53,15.87,16.51,16.24,0.2700000000000031,1.6626,181133.86,295500.853,2.3726,0.76,16.368,245034.064,15.89,187194.973,15.688,166537.715
14,20200103,000935.SZ,16.55,16.55,16.13,16.24,16.48,-0.240000000000002,-1.4563,171633.04,279040.796,2.2482,0.74,16.138,238491.192,15.782,180833.082,15.6375,165429.2125
15,20200102,000935.SZ,16.6,17.04,16.37,16.48,16.49,-0.00999999999999801,-0.0606,270071.11,448760.23,3.5376,1.3,16.022,231171.91,15.736,178060.983,15.588,161761.1345
16,20191231,000935.SZ,16.07,17.07,15.88,16.49,16.12,0.36999999999999744,2.2953,309060.05,507735.638,4.0483,1.89,15.84,208277.844,15.651,167161.139,15.52,153034.747
17,20191230,000935.SZ,15.37,16.62,15.37,16.12,15.36,0.7600000000000016,4.9479,293272.26,470530.881,3.8415,2.27,15.614,163733.808,15.561,151966.995,15.46,144596.7855
