,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20
0,20200123,600834.SH,7.0,7.06,6.77,6.82,6.98,-0.16000000000000014,-2.2923,18756.32,12924.773,0.3929,1.67,7.006,12961.718,7.069,12506.349,7.099,24809.1715
1,20200122,600834.SH,7.0,7.03,6.87,6.98,6.99,-0.009999999999999787,-0.1431,9566.41,6657.529,0.2004,0.82,7.066,11220.654,7.1,11904.217,7.0995,24201.5545
2,20200121,600834.SH,7.16,7.16,6.99,6.99,7.16,-0.16999999999999993,-2.3743,13183.23,9306.095,0.2762,1.13,7.102,11719.726,7.106,13303.574,7.092,24342.8405
3,20200120,600834.SH,7.09,7.18,7.03,7.16,7.08,0.08000000000000007,1.1299,12903.5,9178.572,0.2703,1.08,7.134,11633.362,7.124,14517.623,7.0805,24204.729
4,20200117,600834.SH,7.13,7.16,7.06,7.08,7.12,-0.040000000000000036,-0.5618,10399.13,7376.127,0.2178,0.86,7.128,11900.574,7.121,19270.968,7.065,24048.5565
5,20200116,600834.SH,7.18,7.19,7.09,7.12,7.16,-0.040000000000000036,-0.5587,10051.0,7179.649,0.2105,0.8,7.132,12050.98,7.147,29093.797,7.055,23932.294
6,20200115,600834.SH,7.15,7.18,7.12,7.16,7.15,0.009999999999999787,0.1399,12061.77,8634.129,0.2527,0.81,7.134,12587.78,7.182,33073.536,7.042,24008.7435
7,20200114,600834.SH,7.13,7.19,7.11,7.15,7.13,0.020000000000000462,0.2805,12751.41,9112.062,0.2671,0.73,7.11,14887.422,7.188,35646.569,7.025,24153.645
8,20200113,600834.SH,7.1,7.14,7.04,7.13,7.1,0.03000000000000025,0.4225,14239.56,10107.574,0.2983,0.53,7.114,17401.884,7.178,37232.539,7.006,24019.725
9,20200110,600834.SH,7.15,7.15,7.09,7.1,7.13,-0.03000000000000025,-0.4208,11151.16,7935.475,0.2336,0.24,7.114,26641.362,7.151,37439.596,6.9855,23764.4035
10,20200109,600834.SH,7.06,7.14,7.04,7.13,7.04,0.08999999999999986,1.2784,12735.0,9052.53,0.2668,0.24,7.162,46136.614,7.129,37111.994,6.9645,23420.1925
11,20200108,600834.SH,7.14,7.16,7.03,7.04,7.17,-0.1299999999999999,-1.8131,23559.98,16718.106,0.4935,0.42,7.23,53559.292,7.099,36498.892,6.942,23116.6485
12,20200107,600834.SH,7.15,7.18,7.12,7.17,7.13,0.040000000000000036,0.561,25323.72,18104.984,0.5305,0.44,7.266,56405.716,7.078,35382.107,6.9255,22292.644
13,20200106,600834.SH,7.25,7.25,7.06,7.13,7.34,-0.20999999999999996,-2.861,60436.95,43093.061,1.266,1.25,7.242,57063.194,7.037,33891.835,6.9035,21287.258
14,20200103,600834.SH,7.49,7.84,7.26,7.34,7.47,-0.1299999999999999,-1.7403,108627.42,81956.831,2.2755,3.87,7.188,48237.83,7.009,28826.145,6.884,18543.5105
15,20200102,600834.SH,7.27,7.5,7.16,7.47,7.22,0.25,3.4626,49848.39,36602.562,1.0442,2.56,7.096,28087.374,6.963,18770.791,6.853,13364.8405
16,20191231,600834.SH,7.04,7.27,7.02,7.22,7.05,0.16999999999999993,2.4113,37792.1,27079.429,0.7917,2.63,6.968,19438.492,6.902,14943.951,6.8145,11100.756
17,20191230,600834.SH,6.85,7.08,6.82,7.05,6.86,0.1899999999999995,2.7697,28611.11,19986.788,0.5993,2.67,6.89,14358.498,6.862,12660.721,6.786,9440.291
18,20191227,600834.SH,6.87,6.91,6.85,6.86,6.88,-0.019999999999999574,-0.2907,16310.13,11225.44,0.3417,1.73,6.832,10720.476,6.834,10806.911,6.766,8265.046
19,20191226,600834.SH,6.83,6.89,6.83,6.88,6.83,0.04999999999999982,0.7321,7875.14,5410.777,0.165,0.83,6.83,9414.46,6.82,10089.211,6.757,7652.7895
20,20191225,600834.SH,6.83,6.86,6.8,6.83,6.83,0.0,0.0,6603.98,4516.058,0.1383,0.63,6.83,9454.208,6.8,9728.391,6.7465,7450.5325
21,20191224,600834.SH,6.77,6.91,6.71,6.83,6.76,0.07000000000000028,1.0355,12392.13,8406.57,0.2596,1.13,6.836,10449.41,6.785,9734.405,6.738,7355.5335
22,20191223,600834.SH,6.89,6.9,6.76,6.76,6.85,-0.08999999999999986,-1.3139,10421.0,7093.995,0.2183,0.96,6.834,10962.944,6.773,9203.181,6.731,7117.477
23,20191220,600834.SH,6.87,6.92,6.85,6.85,6.88,-0.03000000000000025,-0.436,9780.05,6721.663,0.2049,0.91,6.836,10893.346,6.77,8682.681,6.73,7186.7275
24,20191219,600834.SH,6.84,6.88,6.81,6.88,6.86,0.019999999999999574,0.2915,8073.88,5541.663,0.1691,0.81,6.81,10763.962,6.759,8260.876,6.7275,7768.4675
